trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos,batch_neg
1,104,10,100,1e-05,0.01,0.494,62,42
1,204,10,100,1e-05,0.01,0.534,120,84
1,304,10,100,1e-05,0.01,0.478,175,129
1,404,10,100,1e-05,0.01,0.532,233,171
1,504,10,100,1e-05,0.01,0.53,284,220
1,604,10,100,1e-05,0.01,0.506,333,271
1,704,10,100,1e-05,0.01,0.52,383,321
1,804,10,100,1e-05,0.01,0.52,426,378
1,904,10,100,1e-05,0.01,0.558,475,429
1,1004,10,100,1e-05,0.01,0.534,520,484
1,1104,10,100,1e-05,0.01,0.514,567,537
1,1204,10,100,1e-05,0.01,0.498,610,594
1,1304,10,100,1e-05,0.01,0.53,666,638
1,1404,10,100,1e-05,0.01,0.558,714,690
1,1504,10,100,1e-05,0.01,0.49,769,735
1,1604,10,100,1e-05,0.01,0.524,811,793
1,1704,10,100,1e-05,0.01,0.512,860,844
1,1804,10,100,1e-05,0.01,0.522,910,894
1,1904,10,100,1e-05,0.01,0.52,955,949
1,2004,10,100,1e-05,0.01,0.552,1007,997
1,2104,10,100,1e-05,0.01,0.56,1056,1048
1,2204,10,100,1e-05,0.01,0.564,1104,1100
1,2304,10,100,1e-05,0.01,0.522,1152,1152
1,2404,10,100,1e-05,0.01,0.626,1202,1202
1,2504,10,100,1e-05,0.01,0.596,1245,1259
1,2604,10,100,1e-05,0.01,0.612,1292,1312
1,2704,10,100,1e-05,0.01,0.642,1347,1357
1,2804,10,100,1e-05,0.01,0.634,1403,1401
1,2904,10,100,1e-05,0.01,0.656,1457,1447
1,3004,10,100,1e-05,0.01,0.664,1508,1496
1,3104,10,100,1e-05,0.01,0.682,1566,1538
1,3204,10,100,1e-05,0.01,0.69,1620,1584
1,3304,10,100,1e-05,0.01,0.702,1666,1638
1,3404,10,100,1e-05,0.01,0.712,1724,1680
1,3504,10,100,1e-05,0.01,0.742,1780,1724
1,3604,10,100,1e-05,0.01,0.724,1826,1778
1,3704,10,100,1e-05,0.01,0.72,1866,1838
1,3804,10,100,1e-05,0.01,0.736,1909,1895
1,3904,10,100,1e-05,0.01,0.754,1951,1953
1,4004,10,100,1e-05,0.01,0.726,1996,2008
1,4104,10,100,1e-05,0.01,0.78,2051,2053
1,4204,10,100,1e-05,0.01,0.79,2105,2099
1,4304,10,100,1e-05,0.01,0.754,2144,2160
1,4404,10,100,1e-05,0.01,0.782,2184,2220
1,4504,10,100,1e-05,0.01,0.79,2235,2269
1,4604,10,100,1e-05,0.01,0.778,2292,2312
1,4704,10,100,1e-05,0.01,0.786,2342,2362
1,4804,10,100,1e-05,0.01,0.802,2396,2408
1,4904,10,100,1e-05,0.01,0.804,2438,2466
1,5004,10,100,1e-05,0.01,0.796,2500,2504
1,5104,10,100,1e-05,0.01,0.806,2557,2547
1,5204,10,100,1e-05,0.01,0.834,2613,2591
1,5304,10,100,1e-05,0.01,0.822,2660,2644
1,5404,10,100,1e-05,0.01,0.81,2703,2701
1,5504,10,100,1e-05,0.01,0.844,2744,2760
1,5604,10,100,1e-05,0.01,0.83,2794,2810
1,5704,10,100,1e-05,0.01,0.826,2845,2859
1,5804,10,100,1e-05,0.01,0.836,2893,2911
1,5904,10,100,1e-05,0.01,0.848,2943,2961
1,6004,10,100,1e-05,0.01,0.828,2988,3016
1,6104,10,100,1e-05,0.01,0.846,3024,3080
1,6204,10,100,1e-05,0.01,0.824,3072,3132
1,6304,10,100,1e-05,0.01,0.832,3116,3188
1,6404,10,100,1e-05,0.01,0.844,3164,3240
1,6504,10,100,1e-05,0.01,0.838,3222,3282
1,6604,10,100,1e-05,0.01,0.864,3269,3335
1,6704,10,100,1e-05,0.01,0.852,3318,3386
1,6804,10,100,1e-05,0.01,0.85,3367,3437
1,6904,10,100,1e-05,0.01,0.876,3418,3486
1,7004,10,100,1e-05,0.01,0.868,3471,3533
1,7104,10,100,1e-05,0.01,0.82,3524,3580
1,7204,10,100,1e-05,0.01,0.854,3569,3635
1,7304,10,100,1e-05,0.01,0.88,3621,3683
1,7404,10,100,1e-05,0.01,0.886,3665,3739
1,7504,10,100,1e-05,0.01,0.876,3721,3783
1,7604,10,100,1e-05,0.01,0.878,3768,3836
1,7704,10,100,1e-05,0.01,0.882,3818,3886
1,7804,10,100,1e-05,0.01,0.876,3871,3933
1,7904,10,100,1e-05,0.01,0.87,3916,3988
1,8004,10,100,1e-05,0.01,0.888,3972,4032
1,8104,10,100,1e-05,0.01,0.882,4024,4080
1,8204,10,100,1e-05,0.01,0.868,4074,4130
1,8304,10,100,1e-05,0.01,0.878,4125,4179
1,8404,10,100,1e-05,0.01,0.87,4178,4226
1,8504,10,100,1e-05,0.01,0.89,4233,4271
1,8604,10,100,1e-05,0.01,0.894,4283,4321
1,8704,10,100,1e-05,0.01,0.906,4333,4371
1,8804,10,100,1e-05,0.01,0.89,4383,4421
1,8904,10,100,1e-05,0.01,0.89,4430,4474
1,9004,10,100,1e-05,0.01,0.898,4481,4523
1,9104,10,100,1e-05,0.01,0.906,4531,4573
1,9204,10,100,1e-05,0.01,0.91,4586,4618
1,9304,10,100,1e-05,0.01,0.896,4638,4666
1,9404,10,100,1e-05,0.01,0.914,4681,4723
1,9504,10,100,1e-05,0.01,0.904,4740,4764
1,9604,10,100,1e-05,0.01,0.91,4790,4814
1,9704,10,100,1e-05,0.01,0.916,4836,4868
1,9804,10,100,1e-05,0.01,0.916,4890,4914
1,9904,10,100,1e-05,0.01,0.854,4940,4964
1,10004,10,100,1e-05,0.01,0.91,4991,5013
1,10104,10,100,1e-05,0.01,0.916,5044,5060
1,10204,10,100,1e-05,0.01,0.914,5094,5110
1,10304,10,100,1e-05,0.01,0.922,5153,5151
1,10404,10,100,1e-05,0.01,0.914,5197,5207
1,10504,10,100,1e-05,0.01,0.912,5244,5260
1,10604,10,100,1e-05,0.01,0.938,5297,5307
1,10704,10,100,1e-05,0.01,0.934,5348,5356
1,10804,10,100,1e-05,0.01,0.918,5398,5406
1,10904,10,100,1e-05,0.01,0.924,5451,5453
1,11004,10,100,1e-05,0.01,0.924,5508,5496
1,11104,10,100,1e-05,0.01,0.924,5545,5559
1,11204,10,100,1e-05,0.01,0.928,5587,5617
1,11304,10,100,1e-05,0.01,0.938,5645,5659
1,11404,10,100,1e-05,0.01,0.93,5695,5709
1,11504,10,100,1e-05,0.01,0.946,5746,5758
1,11604,10,100,1e-05,0.01,0.938,5799,5805
1,11704,10,100,1e-05,0.01,0.932,5856,5848
1,11804,10,100,1e-05,0.01,0.936,5904,5900
1,11904,10,100,1e-05,0.01,0.928,5962,5942
1,12004,10,100,1e-05,0.01,0.932,6006,5998
1,12104,10,100,1e-05,0.01,0.948,6060,6044
1,12204,10,100,1e-05,0.01,0.95,6103,6101
1,12304,10,100,1e-05,0.01,0.948,6142,6162
1,12404,10,100,1e-05,0.01,0.942,6187,6217
1,12504,10,100,1e-05,0.01,0.94,6244,6260
1,12604,10,100,1e-05,0.01,0.944,6288,6316
1,12704,10,100,1e-05,0.01,0.95,6332,6372
1,12804,10,100,1e-05,0.01,0.944,6379,6425
1,12904,10,100,1e-05,0.01,0.952,6437,6467
1,13004,10,100,1e-05,0.01,0.952,6494,6510
1,13104,10,100,1e-05,0.01,0.958,6548,6556
1,13204,10,100,1e-05,0.01,0.962,6601,6603
1,13304,10,100,1e-05,0.01,0.952,6647,6657
1,13404,10,100,1e-05,0.01,0.96,6688,6716
1,13504,10,100,1e-05,0.01,0.958,6731,6773
1,13604,10,100,1e-05,0.01,0.942,6786,6818
1,13704,10,100,1e-05,0.01,0.958,6837,6867
1,13804,10,100,1e-05,0.01,0.948,6885,6919
1,13904,10,100,1e-05,0.01,0.944,6929,6975
1,14004,10,100,1e-05,0.01,0.956,6979,7025
1,14104,10,100,1e-05,0.01,0.96,7025,7079
1,14204,10,100,1e-05,0.01,0.974,7068,7136
1,14304,10,100,1e-05,0.01,0.958,7127,7177
1,14404,10,100,1e-05,0.01,0.968,7182,7222
1,14504,10,100,1e-05,0.01,0.96,7236,7268
1,14604,10,100,1e-05,0.01,0.974,7290,7314
1,14704,10,100,1e-05,0.01,0.972,7330,7374
1,14804,10,100,1e-05,0.01,0.968,7382,7422
1,14904,10,100,1e-05,0.01,0.974,7428,7476
1,15004,10,100,1e-05,0.01,0.968,7487,7517
2,104,10,100,1e-05,0.01,0.512,55,49
2,204,10,100,1e-05,0.01,0.5,98,106
2,304,10,100,1e-05,0.01,0.504,151,153
2,404,10,100,1e-05,0.01,0.522,197,207
2,504,10,100,1e-05,0.01,0.52,251,253
2,604,10,100,1e-05,0.01,0.52,293,311
2,704,10,100,1e-05,0.01,0.476,341,363
2,804,10,100,1e-05,0.01,0.484,392,412
2,904,10,100,1e-05,0.01,0.482,449,455
2,1004,10,100,1e-05,0.01,0.474,503,501
2,1104,10,100,1e-05,0.01,0.512,547,557
2,1204,10,100,1e-05,0.01,0.488,589,615
2,1304,10,100,1e-05,0.01,0.492,633,671
2,1404,10,100,1e-05,0.01,0.492,687,717
2,1504,10,100,1e-05,0.01,0.482,746,758
2,1604,10,100,1e-05,0.01,0.48,804,800
2,1704,10,100,1e-05,0.01,0.482,855,849
2,1804,10,100,1e-05,0.01,0.462,907,897
2,1904,10,100,1e-05,0.01,0.486,958,946
2,2004,10,100,1e-05,0.01,0.506,1021,983
2,2104,10,100,1e-05,0.01,0.508,1072,1032
2,2204,10,100,1e-05,0.01,0.516,1121,1083
2,2304,10,100,1e-05,0.01,0.542,1165,1139
2,2404,10,100,1e-05,0.01,0.544,1209,1195
2,2504,10,100,1e-05,0.01,0.54,1257,1247
2,2604,10,100,1e-05,0.01,0.558,1310,1294
2,2704,10,100,1e-05,0.01,0.596,1368,1336
2,2804,10,100,1e-05,0.01,0.602,1412,1392
2,2904,10,100,1e-05,0.01,0.616,1469,1435
2,3004,10,100,1e-05,0.01,0.646,1520,1484
2,3104,10,100,1e-05,0.01,0.646,1569,1535
2,3204,10,100,1e-05,0.01,0.702,1617,1587
2,3304,10,100,1e-05,0.01,0.726,1673,1631
2,3404,10,100,1e-05,0.01,0.726,1729,1675
2,3504,10,100,1e-05,0.01,0.734,1775,1729
2,3604,10,100,1e-05,0.01,0.766,1821,1783
2,3704,10,100,1e-05,0.01,0.778,1869,1835
2,3804,10,100,1e-05,0.01,0.784,1923,1881
2,3904,10,100,1e-05,0.01,0.812,1972,1932
2,4004,10,100,1e-05,0.01,0.79,2015,1989
2,4104,10,100,1e-05,0.01,0.836,2067,2037
2,4204,10,100,1e-05,0.01,0.818,2110,2094
2,4304,10,100,1e-05,0.01,0.834,2159,2145
2,4404,10,100,1e-05,0.01,0.852,2210,2194
2,4504,10,100,1e-05,0.01,0.844,2262,2242
2,4604,10,100,1e-05,0.01,0.846,2305,2299
2,4704,10,100,1e-05,0.01,0.878,2347,2357
2,4804,10,100,1e-05,0.01,0.89,2402,2402
2,4904,10,100,1e-05,0.01,0.898,2455,2449
2,5004,10,100,1e-05,0.01,0.888,2501,2503
2,5104,10,100,1e-05,0.01,0.902,2552,2552
2,5204,10,100,1e-05,0.01,0.886,2603,2601
2,5304,10,100,1e-05,0.01,0.898,2649,2655
2,5404,10,100,1e-05,0.01,0.888,2708,2696
2,5504,10,100,1e-05,0.01,0.908,2764,2740
2,5604,10,100,1e-05,0.01,0.912,2819,2785
2,5704,10,100,1e-05,0.01,0.896,2872,2832
2,5804,10,100,1e-05,0.01,0.906,2920,2884
2,5904,10,100,1e-05,0.01,0.892,2968,2936
2,6004,10,100,1e-05,0.01,0.908,3026,2978
2,6104,10,100,1e-05,0.01,0.922,3072,3032
2,6204,10,100,1e-05,0.01,0.922,3125,3079
2,6304,10,100,1e-05,0.01,0.926,3170,3134
2,6404,10,100,1e-05,0.01,0.922,3219,3185
2,6504,10,100,1e-05,0.01,0.934,3273,3231
2,6604,10,100,1e-05,0.01,0.934,3325,3279
2,6704,10,100,1e-05,0.01,0.938,3367,3337
2,6804,10,100,1e-05,0.01,0.934,3418,3386
2,6904,10,100,1e-05,0.01,0.918,3474,3430
2,7004,10,100,1e-05,0.01,0.956,3513,3491
2,7104,10,100,1e-05,0.01,0.958,3561,3543
2,7204,10,100,1e-05,0.01,0.96,3618,3586
2,7304,10,100,1e-05,0.01,0.962,3677,3627
2,7404,10,100,1e-05,0.01,0.948,3722,3682
2,7504,10,100,1e-05,0.01,0.932,3773,3731
2,7604,10,100,1e-05,0.01,0.936,3824,3780
2,7704,10,100,1e-05,0.01,0.95,3867,3837
2,7804,10,100,1e-05,0.01,0.942,3917,3887
2,7904,10,100,1e-05,0.01,0.942,3967,3937
2,8004,10,100,1e-05,0.01,0.958,4019,3985
2,8104,10,100,1e-05,0.01,0.962,4068,4036
2,8204,10,100,1e-05,0.01,0.96,4117,4087
2,8304,10,100,1e-05,0.01,0.968,4158,4146
2,8404,10,100,1e-05,0.01,0.958,4213,4191
2,8504,10,100,1e-05,0.01,0.97,4269,4235
2,8604,10,100,1e-05,0.01,0.966,4334,4270
2,8704,10,100,1e-05,0.01,0.962,4382,4322
2,8804,10,100,1e-05,0.01,0.968,4431,4373
2,8904,10,100,1e-05,0.01,0.968,4484,4420
2,9004,10,100,1e-05,0.01,0.972,4537,4467
2,9104,10,100,1e-05,0.01,0.966,4576,4528
2,9204,10,100,1e-05,0.01,0.972,4622,4582
2,9304,10,100,1e-05,0.01,0.964,4672,4632
2,9404,10,100,1e-05,0.01,0.952,4726,4678
2,9504,10,100,1e-05,0.01,0.962,4773,4731
2,9604,10,100,1e-05,0.01,0.966,4823,4781
2,9704,10,100,1e-05,0.01,0.968,4875,4829
2,9804,10,100,1e-05,0.01,0.966,4924,4880
2,9904,10,100,1e-05,0.01,0.952,4977,4927
2,10004,10,100,1e-05,0.01,0.962,5026,4978
2,10104,10,100,1e-05,0.01,0.974,5071,5033
2,10204,10,100,1e-05,0.01,0.97,5122,5082
2,10304,10,100,1e-05,0.01,0.98,5176,5128
2,10404,10,100,1e-05,0.01,0.98,5221,5183
2,10504,10,100,1e-05,0.01,0.984,5272,5232
2,10604,10,100,1e-05,0.01,0.982,5308,5296
2,10704,10,100,1e-05,0.01,0.984,5358,5346
2,10804,10,100,1e-05,0.01,0.982,5413,5391
2,10904,10,100,1e-05,0.01,0.986,5460,5444
2,11004,10,100,1e-05,0.01,0.984,5502,5502
2,11104,10,100,1e-05,0.01,0.986,5559,5545
2,11204,10,100,1e-05,0.01,0.986,5610,5594
2,11304,10,100,1e-05,0.01,0.982,5665,5639
2,11404,10,100,1e-05,0.01,0.986,5713,5691
2,11504,10,100,1e-05,0.01,0.984,5763,5741
2,11604,10,100,1e-05,0.01,0.988,5822,5782
2,11704,10,100,1e-05,0.01,0.988,5872,5832
2,11804,10,100,1e-05,0.01,0.992,5919,5885
2,11904,10,100,1e-05,0.01,0.994,5970,5934
2,12004,10,100,1e-05,0.01,0.994,6013,5991
2,12104,10,100,1e-05,0.01,0.994,6069,6035
2,12204,10,100,1e-05,0.01,0.95,6114,6090
2,12304,10,100,1e-05,0.01,0.974,6170,6134
2,12404,10,100,1e-05,0.01,0.98,6212,6192
2,12504,10,100,1e-05,0.01,0.986,6263,6241
2,12604,10,100,1e-05,0.01,0.988,6308,6296
2,12704,10,100,1e-05,0.01,0.994,6351,6353
2,12804,10,100,1e-05,0.01,0.994,6405,6399
2,12904,10,100,1e-05,0.01,0.992,6461,6443
2,13004,10,100,1e-05,0.01,0.992,6510,6494
2,13104,10,100,1e-05,0.01,0.996,6545,6559
2,13204,10,100,1e-05,0.01,0.996,6599,6605
2,13304,10,100,1e-05,0.01,0.994,6651,6653
2,13404,10,100,1e-05,0.01,0.992,6705,6699
2,13504,10,100,1e-05,0.01,0.984,6754,6750
2,13604,10,100,1e-05,0.01,0.99,6812,6792
2,13704,10,100,1e-05,0.01,0.992,6858,6846
2,13804,10,100,1e-05,0.01,0.99,6909,6895
2,13904,10,100,1e-05,0.01,0.98,6956,6948
2,14004,10,100,1e-05,0.01,0.994,7008,6996
2,14104,10,100,1e-05,0.01,0.99,7053,7051
2,14204,10,100,1e-05,0.01,0.992,7101,7103
2,14304,10,100,1e-05,0.01,0.99,7146,7158
2,14404,10,100,1e-05,0.01,0.99,7188,7216
2,14504,10,100,1e-05,0.01,0.988,7234,7270
2,14604,10,100,1e-05,0.01,0.988,7282,7322
2,14704,10,100,1e-05,0.01,0.994,7324,7380
2,14804,10,100,1e-05,0.01,0.992,7379,7425
2,14904,10,100,1e-05,0.01,0.992,7445,7459
2,15004,10,100,1e-05,0.01,0.998,7496,7508
3,104,10,100,1e-05,0.01,0.502,51,53
3,204,10,100,1e-05,0.01,0.51,103,101
3,304,10,100,1e-05,0.01,0.484,153,151
3,404,10,100,1e-05,0.01,0.498,208,196
3,504,10,100,1e-05,0.01,0.476,255,249
3,604,10,100,1e-05,0.01,0.5,307,297
3,704,10,100,1e-05,0.01,0.502,357,347
3,804,10,100,1e-05,0.01,0.476,405,399
3,904,10,100,1e-05,0.01,0.484,449,455
3,1004,10,100,1e-05,0.01,0.498,506,498
3,1104,10,100,1e-05,0.01,0.506,553,551
3,1204,10,100,1e-05,0.01,0.486,609,595
3,1304,10,100,1e-05,0.01,0.508,663,641
3,1404,10,100,1e-05,0.01,0.502,717,687
3,1504,10,100,1e-05,0.01,0.52,768,736
3,1604,10,100,1e-05,0.01,0.512,818,786
3,1704,10,100,1e-05,0.01,0.544,867,837
3,1804,10,100,1e-05,0.01,0.534,913,891
3,1904,10,100,1e-05,0.01,0.546,972,932
3,2004,10,100,1e-05,0.01,0.546,1017,987
3,2104,10,100,1e-05,0.01,0.562,1058,1046
3,2204,10,100,1e-05,0.01,0.548,1103,1101
3,2304,10,100,1e-05,0.01,0.54,1152,1152
3,2404,10,100,1e-05,0.01,0.53,1196,1208
3,2504,10,100,1e-05,0.01,0.586,1241,1263
3,2604,10,100,1e-05,0.01,0.59,1292,1312
3,2704,10,100,1e-05,0.01,0.596,1347,1357
3,2804,10,100,1e-05,0.01,0.628,1400,1404
3,2904,10,100,1e-05,0.01,0.61,1457,1447
3,3004,10,100,1e-05,0.01,0.604,1504,1500
3,3104,10,100,1e-05,0.01,0.606,1559,1545
3,3204,10,100,1e-05,0.01,0.636,1604,1600
3,3304,10,100,1e-05,0.01,0.664,1657,1647
3,3404,10,100,1e-05,0.01,0.656,1709,1695
3,3504,10,100,1e-05,0.01,0.658,1767,1737
3,3604,10,100,1e-05,0.01,0.638,1828,1776
3,3704,10,100,1e-05,0.01,0.652,1880,1824
3,3804,10,100,1e-05,0.01,0.658,1937,1867
3,3904,10,100,1e-05,0.01,0.644,1992,1912
3,4004,10,100,1e-05,0.01,0.646,2035,1969
3,4104,10,100,1e-05,0.01,0.648,2090,2014
3,4204,10,100,1e-05,0.01,0.684,2145,2059
3,4304,10,100,1e-05,0.01,0.692,2180,2124
3,4404,10,100,1e-05,0.01,0.678,2229,2175
3,4504,10,100,1e-05,0.01,0.698,2279,2225
3,4604,10,100,1e-05,0.01,0.694,2330,2274
3,4704,10,100,1e-05,0.01,0.706,2379,2325
3,4804,10,100,1e-05,0.01,0.696,2432,2372
3,4904,10,100,1e-05,0.01,0.694,2480,2424
3,5004,10,100,1e-05,0.01,0.69,2531,2473
3,5104,10,100,1e-05,0.01,0.698,2581,2523
3,5204,10,100,1e-05,0.01,0.716,2633,2571
3,5304,10,100,1e-05,0.01,0.746,2680,2624
3,5404,10,100,1e-05,0.01,0.724,2731,2673
3,5504,10,100,1e-05,0.01,0.732,2781,2723
3,5604,10,100,1e-05,0.01,0.736,2832,2772
3,5704,10,100,1e-05,0.01,0.704,2878,2826
3,5804,10,100,1e-05,0.01,0.716,2930,2874
3,5904,10,100,1e-05,0.01,0.728,2990,2914
3,6004,10,100,1e-05,0.01,0.724,3038,2966
3,6104,10,100,1e-05,0.01,0.768,3085,3019
3,6204,10,100,1e-05,0.01,0.74,3131,3073
3,6304,10,100,1e-05,0.01,0.766,3178,3126
3,6404,10,100,1e-05,0.01,0.73,3221,3183
3,6504,10,100,1e-05,0.01,0.754,3271,3233
3,6604,10,100,1e-05,0.01,0.762,3325,3279
3,6704,10,100,1e-05,0.01,0.758,3380,3324
3,6804,10,100,1e-05,0.01,0.75,3427,3377
3,6904,10,100,1e-05,0.01,0.78,3484,3420
3,7004,10,100,1e-05,0.01,0.762,3535,3469
3,7104,10,100,1e-05,0.01,0.774,3587,3517
3,7204,10,100,1e-05,0.01,0.782,3626,3578
3,7304,10,100,1e-05,0.01,0.788,3675,3629
3,7404,10,100,1e-05,0.01,0.766,3741,3663
3,7504,10,100,1e-05,0.01,0.786,3789,3715
3,7604,10,100,1e-05,0.01,0.792,3841,3763
3,7704,10,100,1e-05,0.01,0.806,3887,3817
3,7804,10,100,1e-05,0.01,0.818,3931,3873
3,7904,10,100,1e-05,0.01,0.778,3984,3920
3,8004,10,100,1e-05,0.01,0.766,4040,3964
3,8104,10,100,1e-05,0.01,0.79,4091,4013
3,8204,10,100,1e-05,0.01,0.794,4144,4060
3,8304,10,100,1e-05,0.01,0.816,4202,4102
3,8404,10,100,1e-05,0.01,0.816,4251,4153
3,8504,10,100,1e-05,0.01,0.836,4302,4202
3,8604,10,100,1e-05,0.01,0.826,4347,4257
3,8704,10,100,1e-05,0.01,0.82,4402,4302
3,8804,10,100,1e-05,0.01,0.828,4454,4350
3,8904,10,100,1e-05,0.01,0.844,4511,4393
3,9004,10,100,1e-05,0.01,0.832,4556,4448
3,9104,10,100,1e-05,0.01,0.82,4605,4499
3,9204,10,100,1e-05,0.01,0.852,4654,4550
3,9304,10,100,1e-05,0.01,0.826,4701,4603
3,9404,10,100,1e-05,0.01,0.828,4737,4667
3,9504,10,100,1e-05,0.01,0.836,4786,4718
3,9604,10,100,1e-05,0.01,0.834,4834,4770
3,9704,10,100,1e-05,0.01,0.82,4885,4819
3,9804,10,100,1e-05,0.01,0.878,4929,4875
3,9904,10,100,1e-05,0.01,0.864,4972,4932
3,10004,10,100,1e-05,0.01,0.87,5027,4977
3,10104,10,100,1e-05,0.01,0.848,5067,5037
3,10204,10,100,1e-05,0.01,0.85,5118,5086
3,10304,10,100,1e-05,0.01,0.878,5165,5139
3,10404,10,100,1e-05,0.01,0.884,5218,5186
3,10504,10,100,1e-05,0.01,0.892,5260,5244
3,10604,10,100,1e-05,0.01,0.882,5316,5288
3,10704,10,100,1e-05,0.01,0.866,5371,5333
3,10804,10,100,1e-05,0.01,0.864,5426,5378
3,10904,10,100,1e-05,0.01,0.892,5482,5422
3,11004,10,100,1e-05,0.01,0.912,5549,5455
3,11104,10,100,1e-05,0.01,0.918,5608,5496
3,11204,10,100,1e-05,0.01,0.898,5666,5538
3,11304,10,100,1e-05,0.01,0.902,5717,5587
3,11404,10,100,1e-05,0.01,0.888,5766,5638
3,11504,10,100,1e-05,0.01,0.858,5823,5681
3,11604,10,100,1e-05,0.01,0.906,5876,5728
3,11704,10,100,1e-05,0.01,0.906,5918,5786
3,11804,10,100,1e-05,0.01,0.914,5967,5837
3,11904,10,100,1e-05,0.01,0.934,6021,5883
3,12004,10,100,1e-05,0.01,0.912,6065,5939
3,12104,10,100,1e-05,0.01,0.916,6107,5997
3,12204,10,100,1e-05,0.01,0.93,6156,6048
3,12304,10,100,1e-05,0.01,0.932,6204,6100
3,12404,10,100,1e-05,0.01,0.924,6254,6150
3,12504,10,100,1e-05,0.01,0.924,6302,6202
3,12604,10,100,1e-05,0.01,0.928,6348,6256
3,12704,10,100,1e-05,0.01,0.924,6401,6303
3,12804,10,100,1e-05,0.01,0.944,6454,6350
3,12904,10,100,1e-05,0.01,0.942,6494,6410
3,13004,10,100,1e-05,0.01,0.936,6546,6458
3,13104,10,100,1e-05,0.01,0.956,6590,6514
3,13204,10,100,1e-05,0.01,0.936,6631,6573
3,13304,10,100,1e-05,0.01,0.946,6677,6627
3,13404,10,100,1e-05,0.01,0.948,6730,6674
3,13504,10,100,1e-05,0.01,0.954,6780,6724
3,13604,10,100,1e-05,0.01,0.952,6821,6783
3,13704,10,100,1e-05,0.01,0.954,6868,6836
3,13804,10,100,1e-05,0.01,0.95,6912,6892
3,13904,10,100,1e-05,0.01,0.946,6961,6943
3,14004,10,100,1e-05,0.01,0.958,7016,6988
3,14104,10,100,1e-05,0.01,0.96,7063,7041
3,14204,10,100,1e-05,0.01,0.956,7112,7092
3,14304,10,100,1e-05,0.01,0.956,7162,7142
3,14404,10,100,1e-05,0.01,0.962,7213,7191
3,14504,10,100,1e-05,0.01,0.964,7258,7246
3,14604,10,100,1e-05,0.01,0.96,7295,7309
3,14704,10,100,1e-05,0.01,0.954,7354,7350
3,14804,10,100,1e-05,0.01,0.972,7406,7398
3,14904,10,100,1e-05,0.01,0.976,7454,7450
3,15004,10,100,1e-05,0.01,0.98,7503,7501
4,104,10,100,1e-05,0.01,0.526,45,59
4,204,10,100,1e-05,0.01,0.49,86,118
4,304,10,100,1e-05,0.01,0.502,141,163
4,404,10,100,1e-05,0.01,0.498,193,211
4,504,10,100,1e-05,0.01,0.496,242,262
4,604,10,100,1e-05,0.01,0.508,290,314
4,704,10,100,1e-05,0.01,0.49,348,356
4,804,10,100,1e-05,0.01,0.532,408,396
4,904,10,100,1e-05,0.01,0.524,462,442
4,1004,10,100,1e-05,0.01,0.504,510,494
4,1104,10,100,1e-05,0.01,0.504,561,543
4,1204,10,100,1e-05,0.01,0.514,609,595
4,1304,10,100,1e-05,0.01,0.514,661,643
4,1404,10,100,1e-05,0.01,0.508,712,692
4,1504,10,100,1e-05,0.01,0.522,767,737
4,1604,10,100,1e-05,0.01,0.514,810,794
4,1704,10,100,1e-05,0.01,0.496,855,849
4,1804,10,100,1e-05,0.01,0.522,898,906
4,1904,10,100,1e-05,0.01,0.52,952,952
4,2004,10,100,1e-05,0.01,0.552,1005,999
4,2104,10,100,1e-05,0.01,0.562,1063,1041
4,2204,10,100,1e-05,0.01,0.594,1113,1091
4,2304,10,100,1e-05,0.01,0.598,1158,1146
4,2404,10,100,1e-05,0.01,0.618,1213,1191
4,2504,10,100,1e-05,0.01,0.626,1269,1235
4,2604,10,100,1e-05,0.01,0.64,1321,1283
4,2704,10,100,1e-05,0.01,0.682,1368,1336
4,2804,10,100,1e-05,0.01,0.682,1417,1387
4,2904,10,100,1e-05,0.01,0.686,1462,1442
4,3004,10,100,1e-05,0.01,0.666,1516,1488
4,3104,10,100,1e-05,0.01,0.694,1568,1536
4,3204,10,100,1e-05,0.01,0.712,1607,1597
4,3304,10,100,1e-05,0.01,0.682,1659,1645
4,3404,10,100,1e-05,0.01,0.71,1702,1702
4,3504,10,100,1e-05,0.01,0.716,1745,1759
4,3604,10,100,1e-05,0.01,0.746,1795,1809
4,3704,10,100,1e-05,0.01,0.756,1847,1857
4,3804,10,100,1e-05,0.01,0.742,1890,1914
4,3904,10,100,1e-05,0.01,0.742,1938,1966
4,4004,10,100,1e-05,0.01,0.76,1990,2014
4,4104,10,100,1e-05,0.01,0.784,2048,2056
4,4204,10,100,1e-05,0.01,0.714,2099,2105
4,4304,10,100,1e-05,0.01,0.752,2150,2154
4,4404,10,100,1e-05,0.01,0.746,2197,2207
4,4504,10,100,1e-05,0.01,0.794,2237,2267
4,4604,10,100,1e-05,0.01,0.768,2290,2314
4,4704,10,100,1e-05,0.01,0.786,2349,2355
4,4804,10,100,1e-05,0.01,0.796,2401,2403
4,4904,10,100,1e-05,0.01,0.798,2456,2448
4,5004,10,100,1e-05,0.01,0.794,2508,2496
4,5104,10,100,1e-05,0.01,0.8,2557,2547
4,5204,10,100,1e-05,0.01,0.768,2605,2599
4,5304,10,100,1e-05,0.01,0.81,2658,2646
4,5404,10,100,1e-05,0.01,0.818,2707,2697
4,5504,10,100,1e-05,0.01,0.818,2752,2752
