trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos
13,95104,2,2,0.001,0.0001,0.498,47552
14,95104,2,2,0.001,0.0001,0.508,47552
15,95104,2,2,0.001,0.0001,0.45399999999999996,47552
16,95104,2,2,0.001,0.0001,0.51,47552
17,95104,2,2,0.001,0.0001,0.524,47552
18,95104,2,2,0.001,0.0001,0.5,47552
19,95104,2,2,0.001,0.0001,0.502,47552
20,95104,2,2,0.001,0.0001,0.5539999999999999,47552
1,4,2,2,0.001,0.001,0.5,4
2,4,2,2,0.001,0.001,0.5,4
3,4,2,2,0.001,0.001,0.5,4
4,4,2,2,0.001,0.001,0.5,4
5,4,2,2,0.001,0.001,0.5,4
6,4,2,2,0.001,0.001,0.5,4
7,4,2,2,0.001,0.001,0.5,4
8,4,2,2,0.001,0.001,0.5,4
9,4,2,2,0.001,0.001,0.5,4
10,4,2,2,0.001,0.001,0.534,4
11,4,2,2,0.001,0.001,0.5,4
12,4,2,2,0.001,0.001,0.5,4
13,4,2,2,0.001,0.001,0.5,4
14,4,2,2,0.001,0.001,0.5,4
15,4,2,2,0.001,0.001,0.498,4
16,4,2,2,0.001,0.001,0.5,4
17,4,2,2,0.001,0.001,0.5,4
18,4,2,2,0.001,0.001,0.5,4
19,4,2,2,0.001,0.001,0.498,4
20,4,2,2,0.001,0.001,0.5,4
1,40,2,2,0.001,0.001,0.5,19
2,40,2,2,0.001,0.001,0.5,28
3,40,2,2,0.001,0.001,0.5,17
4,40,2,2,0.001,0.001,0.5,18
5,40,2,2,0.001,0.001,0.5,20
6,40,2,2,0.001,0.001,0.5,24
7,40,2,2,0.001,0.001,0.5,21
8,40,2,2,0.001,0.001,0.5,20
9,40,2,2,0.001,0.001,0.5,18
10,40,2,2,0.001,0.001,0.536,23
11,40,2,2,0.001,0.001,0.5,17
12,40,2,2,0.001,0.001,0.5,20
13,40,2,2,0.001,0.001,0.5,24
14,40,2,2,0.001,0.001,0.5,16
15,40,2,2,0.001,0.001,0.494,25
16,40,2,2,0.001,0.001,0.5,20
17,40,2,2,0.001,0.001,0.5,20
18,40,2,2,0.001,0.001,0.5,17
19,40,2,2,0.001,0.001,0.5,24
20,40,2,2,0.001,0.001,0.5,21
1,104,2,2,0.001,0.001,0.5,52
2,104,2,2,0.001,0.001,0.5,60
3,104,2,2,0.001,0.001,0.5,50
4,104,2,2,0.001,0.001,0.5,53
5,104,2,2,0.001,0.001,0.5,52
6,104,2,2,0.001,0.001,0.5,51
7,104,2,2,0.001,0.001,0.5,54
8,104,2,2,0.001,0.001,0.5,56
9,104,2,2,0.001,0.001,0.5,53
10,104,2,2,0.001,0.001,0.534,60
11,104,2,2,0.001,0.001,0.5,43
12,104,2,2,0.001,0.001,0.5,51
13,104,2,2,0.001,0.001,0.5,64
14,104,2,2,0.001,0.001,0.5,48
15,104,2,2,0.001,0.001,0.494,62
16,104,2,2,0.001,0.001,0.5,45
17,104,2,2,0.001,0.001,0.5,57
18,104,2,2,0.001,0.001,0.5,45
19,104,2,2,0.001,0.001,0.502,65
20,104,2,2,0.001,0.001,0.5,51
1,5104,2,2,0.001,0.001,0.5,2585
2,5104,2,2,0.001,0.001,0.5,2647
3,5104,2,2,0.001,0.001,0.5,2542
4,5104,2,2,0.001,0.001,0.5,2594
5,5104,2,2,0.001,0.001,0.5,2574
6,5104,2,2,0.001,0.001,0.5,2592
7,5104,2,2,0.001,0.001,0.5,2522
8,5104,2,2,0.001,0.001,0.5,2535
9,5104,2,2,0.001,0.001,0.5,2576
10,5104,2,2,0.001,0.001,0.5379999999999999,2604
11,5104,2,2,0.001,0.001,0.5,2521
12,5104,2,2,0.001,0.001,0.5,2503
13,5104,2,2,0.001,0.001,0.5,2517
14,5104,2,2,0.001,0.001,0.5,2528
15,5104,2,2,0.001,0.001,0.494,2593
16,5104,2,2,0.001,0.001,0.5,2580
17,5104,2,2,0.001,0.001,0.5,2516
18,5104,2,2,0.001,0.001,0.5,2494
19,5104,2,2,0.001,0.001,0.502,2528
20,5104,2,2,0.001,0.001,0.5,2484
1,10104,2,2,0.001,0.001,0.5,5093
2,10104,2,2,0.001,0.001,0.5,5128
3,10104,2,2,0.001,0.001,0.5,5076
4,10104,2,2,0.001,0.001,0.5,5119
5,10104,2,2,0.001,0.001,0.5,5091
6,10104,2,2,0.001,0.001,0.5,5038
7,10104,2,2,0.001,0.001,0.5,5029
8,10104,2,2,0.001,0.001,0.502,5094
9,10104,2,2,0.001,0.001,0.5,5111
10,10104,2,2,0.001,0.001,0.532,5097
11,10104,2,2,0.001,0.001,0.5,5036
12,10104,2,2,0.001,0.001,0.5,5000
13,10104,2,2,0.001,0.001,0.5,5013
14,10104,2,2,0.001,0.001,0.5,5039
15,10104,2,2,0.001,0.001,0.49,5059
16,10104,2,2,0.001,0.001,0.5,5071
17,10104,2,2,0.001,0.001,0.5,4989
18,10104,2,2,0.001,0.001,0.5,4978
19,10104,2,2,0.001,0.001,0.516,4993
20,10104,2,2,0.001,0.001,0.5,5013
1,15104,2,2,0.001,0.001,0.49,7644
2,15104,2,2,0.001,0.001,0.5,7600
3,15104,2,2,0.001,0.001,0.5,7570
4,15104,2,2,0.001,0.001,0.5,7573
5,15104,2,2,0.001,0.001,0.5,7586
6,15104,2,2,0.001,0.001,0.506,7553
7,15104,2,2,0.001,0.001,0.5,7541
8,15104,2,2,0.001,0.001,0.514,7608
9,15104,2,2,0.001,0.001,0.5,7606
10,15104,2,2,0.001,0.001,0.522,7670
11,15104,2,2,0.001,0.001,0.5,7468
12,15104,2,2,0.001,0.001,0.5,7429
13,15104,2,2,0.001,0.001,0.498,7579
14,15104,2,2,0.001,0.001,0.5,7552
15,15104,2,2,0.001,0.001,0.48200000000000004,7541
16,15104,2,2,0.001,0.001,0.5,7526
17,15104,2,2,0.001,0.001,0.5,7448
18,15104,2,2,0.001,0.001,0.5,7496
19,15104,2,2,0.001,0.001,0.526,7465
20,15104,2,2,0.001,0.001,0.502,7460
1,20104,2,2,0.001,0.001,0.488,10149
2,20104,2,2,0.001,0.001,0.5,10064
3,20104,2,2,0.001,0.001,0.5,10113
4,20104,2,2,0.001,0.001,0.48200000000000004,10051
5,20104,2,2,0.001,0.001,0.5,10117
6,20104,2,2,0.001,0.001,0.498,10066
7,20104,2,2,0.001,0.001,0.5,10068
8,20104,2,2,0.001,0.001,0.53,10055
9,20104,2,2,0.001,0.001,0.496,10099
10,20104,2,2,0.001,0.001,0.52,10165
11,20104,2,2,0.001,0.001,0.5,10018
12,20104,2,2,0.001,0.001,0.5,9940
13,20104,2,2,0.001,0.001,0.484,10075
14,20104,2,2,0.001,0.001,0.5,10031
15,20104,2,2,0.001,0.001,0.49,10016
16,20104,2,2,0.001,0.001,0.5,10038
17,20104,2,2,0.001,0.001,0.496,9892
18,20104,2,2,0.001,0.001,0.5,9979
19,20104,2,2,0.001,0.001,0.534,9966
20,20104,2,2,0.001,0.001,0.51,9969
1,25104,2,2,0.001,0.001,0.47600000000000003,12680
2,25104,2,2,0.001,0.001,0.5,12561
3,25104,2,2,0.001,0.001,0.5,12609
4,25104,2,2,0.001,0.001,0.488,12550
5,25104,2,2,0.001,0.001,0.5,12629
6,25104,2,2,0.001,0.001,0.49,12551
7,25104,2,2,0.001,0.001,0.5,12616
8,25104,2,2,0.001,0.001,0.5379999999999999,12525
9,25104,2,2,0.001,0.001,0.504,12605
10,25104,2,2,0.001,0.001,0.504,12633
11,25104,2,2,0.001,0.001,0.5,12516
12,25104,2,2,0.001,0.001,0.5,12475
13,25104,2,2,0.001,0.001,0.474,12542
14,25104,2,2,0.001,0.001,0.5,12574
15,25104,2,2,0.001,0.001,0.484,12555
16,25104,2,2,0.001,0.001,0.5,12558
17,25104,2,2,0.001,0.001,0.478,12395
18,25104,2,2,0.001,0.001,0.5,12525
19,25104,2,2,0.001,0.001,0.5379999999999999,12460
20,25104,2,2,0.001,0.001,0.508,12453
1,30104,2,2,0.001,0.001,0.49200000000000005,15156
2,30104,2,2,0.001,0.001,0.5,15020
3,30104,2,2,0.001,0.001,0.488,15122
4,30104,2,2,0.001,0.001,0.49200000000000005,15036
5,30104,2,2,0.001,0.001,0.5,15114
6,30104,2,2,0.001,0.001,0.48,15037
7,30104,2,2,0.001,0.001,0.5,15137
8,30104,2,2,0.001,0.001,0.536,14950
9,30104,2,2,0.001,0.001,0.486,15081
10,30104,2,2,0.001,0.001,0.52,15124
11,30104,2,2,0.001,0.001,0.5,15058
12,30104,2,2,0.001,0.001,0.5,14995
13,30104,2,2,0.001,0.001,0.45799999999999996,15101
14,30104,2,2,0.001,0.001,0.5,15067
15,30104,2,2,0.001,0.001,0.48,15034
16,30104,2,2,0.001,0.001,0.5,15117
17,30104,2,2,0.001,0.001,0.48200000000000004,14854
18,30104,2,2,0.001,0.001,0.5,15055
19,30104,2,2,0.001,0.001,0.524,15009
20,30104,2,2,0.001,0.001,0.504,14925
1,35104,2,2,0.001,0.001,0.49200000000000005,17700
2,35104,2,2,0.001,0.001,0.5,17584
3,35104,2,2,0.001,0.001,0.47200000000000003,17570
4,35104,2,2,0.001,0.001,0.478,17513
5,35104,2,2,0.001,0.001,0.5,17612
6,35104,2,2,0.001,0.001,0.48,17545
7,35104,2,2,0.001,0.001,0.5,17632
8,35104,2,2,0.001,0.001,0.5,17414
9,35104,2,2,0.001,0.001,0.498,17524
10,35104,2,2,0.001,0.001,0.516,17633
11,35104,2,2,0.001,0.001,0.5,17599
12,35104,2,2,0.001,0.001,0.5,17479
13,35104,2,2,0.001,0.001,0.46,17621
14,35104,2,2,0.001,0.001,0.5,17561
15,35104,2,2,0.001,0.001,0.47600000000000003,17502
16,35104,2,2,0.001,0.001,0.5,17536
17,35104,2,2,0.001,0.001,0.48,17429
18,35104,2,2,0.001,0.001,0.5,17519
19,35104,2,2,0.001,0.001,0.524,17502
20,35104,2,2,0.001,0.001,0.494,17375
1,40104,2,2,0.001,0.001,0.49200000000000005,20200
2,40104,2,2,0.001,0.001,0.5,20037
3,40104,2,2,0.001,0.001,0.462,20036
4,40104,2,2,0.001,0.001,0.46799999999999997,20056
5,40104,2,2,0.001,0.001,0.5,20092
6,40104,2,2,0.001,0.001,0.488,20062
7,40104,2,2,0.001,0.001,0.5379999999999999,20091
8,40104,2,2,0.001,0.001,0.534,19931
9,40104,2,2,0.001,0.001,0.49,20062
10,40104,2,2,0.001,0.001,0.514,20184
11,40104,2,2,0.001,0.001,0.5,20023
12,40104,2,2,0.001,0.001,0.5,19972
13,40104,2,2,0.001,0.001,0.46399999999999997,20125
14,40104,2,2,0.001,0.001,0.5,20039
15,40104,2,2,0.001,0.001,0.47200000000000003,20029
16,40104,2,2,0.001,0.001,0.5,20002
17,40104,2,2,0.001,0.001,0.49200000000000005,19936
18,40104,2,2,0.001,0.001,0.5,20000
19,40104,2,2,0.001,0.001,0.52,19994
20,40104,2,2,0.001,0.001,0.496,19836
1,45104,2,2,0.001,0.001,0.49,22686
2,45104,2,2,0.001,0.001,0.5,22506
3,45104,2,2,0.001,0.001,0.44799999999999995,22512
4,45104,2,2,0.001,0.001,0.47600000000000003,22575
5,45104,2,2,0.001,0.001,0.5,22636
6,45104,2,2,0.001,0.001,0.47200000000000003,22624
7,45104,2,2,0.001,0.001,0.502,22538
8,45104,2,2,0.001,0.001,0.526,22493
9,45104,2,2,0.001,0.001,0.5,22536
10,45104,2,2,0.001,0.001,0.536,22664
11,45104,2,2,0.001,0.001,0.5,22536
12,45104,2,2,0.001,0.001,0.628,22463
13,45104,2,2,0.001,0.001,0.47600000000000003,22591
14,45104,2,2,0.001,0.001,0.5,22518
15,45104,2,2,0.001,0.001,0.47,22516
16,45104,2,2,0.001,0.001,0.5,22536
17,45104,2,2,0.001,0.001,0.49,22539
18,45104,2,2,0.001,0.001,0.5,22470
19,45104,2,2,0.001,0.001,0.544,22515
20,45104,2,2,0.001,0.001,0.508,22375
1,50104,2,2,0.001,0.001,0.49,25206
2,50104,2,2,0.001,0.001,0.5,25033
3,50104,2,2,0.001,0.001,0.486,24988
4,50104,2,2,0.001,0.001,0.47,25058
5,50104,2,2,0.001,0.001,0.5,25108
6,50104,2,2,0.001,0.001,0.48,25067
7,50104,2,2,0.001,0.001,0.528,25083
8,50104,2,2,0.001,0.001,0.53,24964
9,50104,2,2,0.001,0.001,0.542,25027
10,50104,2,2,0.001,0.001,0.484,25140
11,50104,2,2,0.001,0.001,0.5,25023
12,50104,2,2,0.001,0.001,0.62,24999
13,50104,2,2,0.001,0.001,0.46399999999999997,25109
14,50104,2,2,0.001,0.001,0.5,25044
15,50104,2,2,0.001,0.001,0.46399999999999997,25023
16,50104,2,2,0.001,0.001,0.5,25025
17,50104,2,2,0.001,0.001,0.49200000000000005,25056
18,50104,2,2,0.001,0.001,0.5,24988
19,50104,2,2,0.001,0.001,0.578,25016
20,50104,2,2,0.001,0.001,0.52,24912
1,55104,2,2,0.001,0.001,0.484,27685
2,55104,2,2,0.001,0.001,0.5,27585
3,55104,2,2,0.001,0.001,0.484,27483
4,55104,2,2,0.001,0.001,0.486,27549
5,55104,2,2,0.001,0.001,0.5,27564
6,55104,2,2,0.001,0.001,0.516,27578
7,55104,2,2,0.001,0.001,0.54,27604
8,55104,2,2,0.001,0.001,0.534,27471
9,55104,2,2,0.001,0.001,0.52,27541
10,55104,2,2,0.001,0.001,0.54,27625
11,55104,2,2,0.001,0.001,0.5,27481
12,55104,2,2,0.001,0.001,0.59,27484
13,55104,2,2,0.001,0.001,0.484,27594
14,55104,2,2,0.001,0.001,0.5,27458
15,55104,2,2,0.001,0.001,0.48200000000000004,27572
16,55104,2,2,0.001,0.001,0.5,27506
17,55104,2,2,0.001,0.001,0.48200000000000004,27545
18,55104,2,2,0.001,0.001,0.5,27459
19,55104,2,2,0.001,0.001,0.594,27577
20,55104,2,2,0.001,0.001,0.606,27436
1,60104,2,2,0.001,0.001,0.498,30150
2,60104,2,2,0.001,0.001,0.5,30062
3,60104,2,2,0.001,0.001,0.49200000000000005,29975
4,60104,2,2,0.001,0.001,0.48,30032
5,60104,2,2,0.001,0.001,0.5,30075
6,60104,2,2,0.001,0.001,0.514,30007
7,60104,2,2,0.001,0.001,0.542,30160
8,60104,2,2,0.001,0.001,0.534,30003
9,60104,2,2,0.001,0.001,0.524,30011
10,60104,2,2,0.001,0.001,0.528,30107
11,60104,2,2,0.001,0.001,0.5,29981
12,60104,2,2,0.001,0.001,0.602,29988
13,60104,2,2,0.001,0.001,0.474,30102
14,60104,2,2,0.001,0.001,0.5,29903
15,60104,2,2,0.001,0.001,0.498,30064
16,60104,2,2,0.001,0.001,0.5,30066
17,60104,2,2,0.001,0.001,0.496,29991
18,60104,2,2,0.001,0.001,0.5,30040
19,60104,2,2,0.001,0.001,0.612,30080
20,60104,2,2,0.001,0.001,0.606,29923
1,65104,2,2,0.001,0.001,0.496,32671
2,65104,2,2,0.001,0.001,0.5,32547
3,65104,2,2,0.001,0.001,0.494,32546
4,65104,2,2,0.001,0.001,0.496,32561
5,65104,2,2,0.001,0.001,0.5,32601
6,65104,2,2,0.001,0.001,0.512,32551
7,65104,2,2,0.001,0.001,0.542,32624
8,65104,2,2,0.001,0.001,0.5,32441
9,65104,2,2,0.001,0.001,0.528,32483
10,65104,2,2,0.001,0.001,0.506,32580
11,65104,2,2,0.001,0.001,0.5,32510
12,65104,2,2,0.001,0.001,0.6,32508
13,65104,2,2,0.001,0.001,0.474,32592
14,65104,2,2,0.001,0.001,0.5,32501
15,65104,2,2,0.001,0.001,0.486,32565
16,65104,2,2,0.001,0.001,0.5,32498
17,65104,2,2,0.001,0.001,0.534,32569
18,65104,2,2,0.001,0.001,0.5,32576
19,65104,2,2,0.001,0.001,0.626,32589
20,65104,2,2,0.001,0.001,0.606,32435
1,70104,2,2,0.001,0.001,0.498,35158
2,70104,2,2,0.001,0.001,0.5,34997
3,70104,2,2,0.001,0.001,0.502,35053
4,70104,2,2,0.001,0.001,0.5,35059
5,70104,2,2,0.001,0.001,0.5,35032
6,70104,2,2,0.001,0.001,0.514,35068
7,70104,2,2,0.001,0.001,0.542,35085
8,70104,2,2,0.001,0.001,0.5379999999999999,34942
9,70104,2,2,0.001,0.001,0.53,35032
10,70104,2,2,0.001,0.001,0.528,35105
11,70104,2,2,0.001,0.001,0.5,35005
12,70104,2,2,0.001,0.001,0.59,35047
13,70104,2,2,0.001,0.001,0.49,35138
14,70104,2,2,0.001,0.001,0.5,35021
15,70104,2,2,0.001,0.001,0.49200000000000005,35051
16,70104,2,2,0.001,0.001,0.5,34953
17,70104,2,2,0.001,0.001,0.534,35112
18,70104,2,2,0.001,0.001,0.5,35054
19,70104,2,2,0.001,0.001,0.644,35042
20,70104,2,2,0.001,0.001,0.606,34936
1,75104,2,2,0.001,0.001,0.49,37656
2,75104,2,2,0.001,0.001,0.5,37453
3,75104,2,2,0.001,0.001,0.506,37567
4,75104,2,2,0.001,0.001,0.506,37504
5,75104,2,2,0.001,0.001,0.5,37551
6,75104,2,2,0.001,0.001,0.506,37577
7,75104,2,2,0.001,0.001,0.5479999999999999,37553
8,75104,2,2,0.001,0.001,0.542,37422
9,75104,2,2,0.001,0.001,0.56,37508
10,75104,2,2,0.001,0.001,0.514,37585
11,75104,2,2,0.001,0.001,0.5,37509
12,75104,2,2,0.001,0.001,0.59,37548
13,75104,2,2,0.001,0.001,0.478,37588
14,75104,2,2,0.001,0.001,0.51,37596
15,75104,2,2,0.001,0.001,0.51,37495
16,75104,2,2,0.001,0.001,0.5,37467
17,75104,2,2,0.001,0.001,0.518,37545
18,75104,2,2,0.001,0.001,0.5,37527
19,75104,2,2,0.001,0.001,0.6579999999999999,37543
20,75104,2,2,0.001,0.001,0.606,37451
1,80104,2,2,0.001,0.001,0.466,40073
2,80104,2,2,0.001,0.001,0.5,39932
3,80104,2,2,0.001,0.001,0.526,40025
4,80104,2,2,0.001,0.001,0.518,39982
5,80104,2,2,0.001,0.001,0.5,40028
6,80104,2,2,0.001,0.001,0.506,40081
7,80104,2,2,0.001,0.001,0.552,39995
8,80104,2,2,0.001,0.001,0.534,39987
9,80104,2,2,0.001,0.001,0.556,40061
10,80104,2,2,0.001,0.001,0.516,40107
11,80104,2,2,0.001,0.001,0.5,40051
12,80104,2,2,0.001,0.001,0.5920000000000001,40051
13,80104,2,2,0.001,0.001,0.474,40079
14,80104,2,2,0.001,0.001,0.514,40067
15,80104,2,2,0.001,0.001,0.474,39960
16,80104,2,2,0.001,0.001,0.5,40002
17,80104,2,2,0.001,0.001,0.536,40072
18,80104,2,2,0.001,0.001,0.5,40029
19,80104,2,2,0.001,0.001,0.6679999999999999,40085
20,80104,2,2,0.001,0.001,0.606,39941
1,85104,2,2,0.001,0.001,0.486,42603
2,85104,2,2,0.001,0.001,0.5,42476
3,85104,2,2,0.001,0.001,0.534,42522
4,85104,2,2,0.001,0.001,0.49,42472
5,85104,2,2,0.001,0.001,0.5,42530
6,85104,2,2,0.001,0.001,0.496,42608
7,85104,2,2,0.001,0.001,0.542,42519
8,85104,2,2,0.001,0.001,0.536,42470
9,85104,2,2,0.001,0.001,0.552,42560
10,85104,2,2,0.001,0.001,0.5,42574
11,85104,2,2,0.001,0.001,0.506,42515
12,85104,2,2,0.001,0.001,0.604,42565
13,85104,2,2,0.001,0.001,0.496,42549
14,85104,2,2,0.001,0.001,0.512,42560
15,85104,2,2,0.001,0.001,0.508,42509
16,85104,2,2,0.001,0.001,0.516,42479
17,85104,2,2,0.001,0.001,0.514,42558
18,85104,2,2,0.001,0.001,0.5,42574
19,85104,2,2,0.001,0.001,0.68,42609
20,85104,2,2,0.001,0.001,0.608,42476
1,90104,2,2,0.001,0.001,0.49200000000000005,45060
2,90104,2,2,0.001,0.001,0.5,44997
3,90104,2,2,0.001,0.001,0.53,45038
4,90104,2,2,0.001,0.001,0.524,44997
5,90104,2,2,0.001,0.001,0.5,45064
6,90104,2,2,0.001,0.001,0.52,45103
7,90104,2,2,0.001,0.001,0.544,45033
8,90104,2,2,0.001,0.001,0.536,45000
9,90104,2,2,0.001,0.001,0.55,45042
10,90104,2,2,0.001,0.001,0.512,45028
11,90104,2,2,0.001,0.001,0.504,45024
12,90104,2,2,0.001,0.001,0.596,45042
13,90104,2,2,0.001,0.001,0.502,45015
14,90104,2,2,0.001,0.001,0.624,45048
15,90104,2,2,0.001,0.001,0.5379999999999999,45051
16,90104,2,2,0.001,0.001,0.506,45040
17,90104,2,2,0.001,0.001,0.52,45049
18,90104,2,2,0.001,0.001,0.5,45045
19,90104,2,2,0.001,0.001,0.6779999999999999,45089
20,90104,2,2,0.001,0.001,0.606,45018
1,95104,2,2,0.001,0.001,0.502,47552
2,95104,2,2,0.001,0.001,0.5,47552
3,95104,2,2,0.001,0.001,0.526,47552
4,95104,2,2,0.001,0.001,0.528,47552
5,95104,2,2,0.001,0.001,0.5,47552
6,95104,2,2,0.001,0.001,0.528,47552
7,95104,2,2,0.001,0.001,0.544,47552
8,95104,2,2,0.001,0.001,0.544,47552
9,95104,2,2,0.001,0.001,0.532,47552
10,95104,2,2,0.001,0.001,0.524,47552
11,95104,2,2,0.001,0.001,0.5,47552
12,95104,2,2,0.001,0.001,0.598,47552
13,95104,2,2,0.001,0.001,0.508,47552
14,95104,2,2,0.001,0.001,0.664,47552
15,95104,2,2,0.001,0.001,0.544,47552
16,95104,2,2,0.001,0.001,0.61,47552
17,95104,2,2,0.001,0.001,0.53,47552
18,95104,2,2,0.001,0.001,0.5,47552
19,95104,2,2,0.001,0.001,0.682,47552
20,95104,2,2,0.001,0.001,0.612,47552
1,4,2,2,0.001,0.01,0.5,4
2,4,2,2,0.001,0.01,0.47200000000000003,4
3,4,2,2,0.001,0.01,0.5,4
4,4,2,2,0.001,0.01,0.5,4
5,4,2,2,0.001,0.01,0.5,4
6,4,2,2,0.001,0.01,0.484,4
7,4,2,2,0.001,0.01,0.5,4
8,4,2,2,0.001,0.01,0.5,4
9,4,2,2,0.001,0.01,0.5,4
10,4,2,2,0.001,0.01,0.5,4
11,4,2,2,0.001,0.01,0.5,4
12,4,2,2,0.001,0.01,0.5,4
13,4,2,2,0.001,0.01,0.5,4
14,4,2,2,0.001,0.01,0.5,4
15,4,2,2,0.001,0.01,0.5,4
16,4,2,2,0.001,0.01,0.498,4
17,4,2,2,0.001,0.01,0.534,4
18,4,2,2,0.001,0.01,0.5,4
19,4,2,2,0.001,0.01,0.5,4
20,4,2,2,0.001,0.01,0.5,4
1,40,2,2,0.001,0.01,0.5,22
2,40,2,2,0.001,0.01,0.484,20
3,40,2,2,0.001,0.01,0.5,19
4,40,2,2,0.001,0.01,0.5,19
5,40,2,2,0.001,0.01,0.5,24
6,40,2,2,0.001,0.01,0.48200000000000004,21
7,40,2,2,0.001,0.01,0.5,21
8,40,2,2,0.001,0.01,0.5,19
9,40,2,2,0.001,0.01,0.5,18
10,40,2,2,0.001,0.01,0.5,19
11,40,2,2,0.001,0.01,0.5,21
12,40,2,2,0.001,0.01,0.5,17
13,40,2,2,0.001,0.01,0.5,23
14,40,2,2,0.001,0.01,0.5,23
15,40,2,2,0.001,0.01,0.5,17
16,40,2,2,0.001,0.01,0.502,20
17,40,2,2,0.001,0.01,0.552,24
18,40,2,2,0.001,0.01,0.5,20
19,40,2,2,0.001,0.01,0.5,22
20,40,2,2,0.001,0.01,0.5,15
1,104,2,2,0.001,0.01,0.5,54
2,104,2,2,0.001,0.01,0.47600000000000003,48
3,104,2,2,0.001,0.01,0.5,53
4,104,2,2,0.001,0.01,0.5,43
5,104,2,2,0.001,0.01,0.5,54
6,104,2,2,0.001,0.01,0.48,51
7,104,2,2,0.001,0.01,0.5,46
8,104,2,2,0.001,0.01,0.5,50
9,104,2,2,0.001,0.01,0.5,45
10,104,2,2,0.001,0.01,0.498,53
11,104,2,2,0.001,0.01,0.5,55
12,104,2,2,0.001,0.01,0.5,48
13,104,2,2,0.001,0.01,0.478,54
14,104,2,2,0.001,0.01,0.5,51
15,104,2,2,0.001,0.01,0.5,48
16,104,2,2,0.001,0.01,0.504,53
17,104,2,2,0.001,0.01,0.544,58
18,104,2,2,0.001,0.01,0.5,60
19,104,2,2,0.001,0.01,0.5,52
20,104,2,2,0.001,0.01,0.5,48
1,5104,2,2,0.001,0.01,0.5,2604
2,5104,2,2,0.001,0.01,0.484,2572
3,5104,2,2,0.001,0.01,0.5,2549
4,5104,2,2,0.001,0.01,0.502,2603
5,5104,2,2,0.001,0.01,0.47200000000000003,2547
6,5104,2,2,0.001,0.01,0.48,2536
7,5104,2,2,0.001,0.01,0.502,2560
8,5104,2,2,0.001,0.01,0.496,2477
9,5104,2,2,0.001,0.01,0.5,2524
10,5104,2,2,0.001,0.01,0.5,2511
11,5104,2,2,0.001,0.01,0.5,2618
12,5104,2,2,0.001,0.01,0.506,2594
13,5104,2,2,0.001,0.01,0.53,2554
14,5104,2,2,0.001,0.01,0.51,2499
15,5104,2,2,0.001,0.01,0.5,2511
16,5104,2,2,0.001,0.01,0.494,2537
17,5104,2,2,0.001,0.01,0.534,2545
18,5104,2,2,0.001,0.01,0.5,2595
19,5104,2,2,0.001,0.01,0.5,2570
20,5104,2,2,0.001,0.01,0.5379999999999999,2549
1,10104,2,2,0.001,0.01,0.5,5085
2,10104,2,2,0.001,0.01,0.522,5111
3,10104,2,2,0.001,0.01,0.5,5083
4,10104,2,2,0.001,0.01,0.504,5106
5,10104,2,2,0.001,0.01,0.456,5040
6,10104,2,2,0.001,0.01,0.484,5047
7,10104,2,2,0.001,0.01,0.494,5062
8,10104,2,2,0.001,0.01,0.512,4973
9,10104,2,2,0.001,0.01,0.5,5007
10,10104,2,2,0.001,0.01,0.5,4987
11,10104,2,2,0.001,0.01,0.502,5138
12,10104,2,2,0.001,0.01,0.502,5120
13,10104,2,2,0.001,0.01,0.556,5012
14,10104,2,2,0.001,0.01,0.502,4990
15,10104,2,2,0.001,0.01,0.494,5006
16,10104,2,2,0.001,0.01,0.484,5044
17,10104,2,2,0.001,0.01,0.524,5037
18,10104,2,2,0.001,0.01,0.5,5091
19,10104,2,2,0.001,0.01,0.5,5028
20,10104,2,2,0.001,0.01,0.536,5035
1,15104,2,2,0.001,0.01,0.488,7640
2,15104,2,2,0.001,0.01,0.584,7589
3,15104,2,2,0.001,0.01,0.5,7569
4,15104,2,2,0.001,0.01,0.514,7605
5,15104,2,2,0.001,0.01,0.474,7523
6,15104,2,2,0.001,0.01,0.484,7549
7,15104,2,2,0.001,0.01,0.504,7578
8,15104,2,2,0.001,0.01,0.512,7508
9,15104,2,2,0.001,0.01,0.484,7490
10,15104,2,2,0.001,0.01,0.5,7510
11,15104,2,2,0.001,0.01,0.512,7572
12,15104,2,2,0.001,0.01,0.498,7582
13,15104,2,2,0.001,0.01,0.6,7485
14,15104,2,2,0.001,0.01,0.648,7463
15,15104,2,2,0.001,0.01,0.51,7516
16,15104,2,2,0.001,0.01,0.498,7583
17,15104,2,2,0.001,0.01,0.5,7545
18,15104,2,2,0.001,0.01,0.514,7664
19,15104,2,2,0.001,0.01,0.5,7523
20,15104,2,2,0.001,0.01,0.5379999999999999,7570
1,20104,2,2,0.001,0.01,0.55,10134
2,20104,2,2,0.001,0.01,0.624,10148
3,20104,2,2,0.001,0.01,0.5,10130
4,20104,2,2,0.001,0.01,0.516,10102
5,20104,2,2,0.001,0.01,0.49200000000000005,10021
6,20104,2,2,0.001,0.01,0.48,10018
7,20104,2,2,0.001,0.01,0.512,10057
8,20104,2,2,0.001,0.01,0.506,9973
9,20104,2,2,0.001,0.01,0.486,9999
10,20104,2,2,0.001,0.01,0.5,10014
11,20104,2,2,0.001,0.01,0.5,10081
12,20104,2,2,0.001,0.01,0.5720000000000001,10107
13,20104,2,2,0.001,0.01,0.5920000000000001,10005
