trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos,batch_neg
3,1304,10,100,1e-05,0.01,0.512,653,651
3,1404,10,100,1e-05,0.01,0.51,706,698
3,1504,10,100,1e-05,0.01,0.482,757,747
3,1604,10,100,1e-05,0.01,0.51,805,799
3,1704,10,100,1e-05,0.01,0.494,855,849
3,1804,10,100,1e-05,0.01,0.52,899,905
3,1904,10,100,1e-05,0.01,0.522,950,954
3,2004,10,100,1e-05,0.01,0.542,997,1007
3,2104,10,100,1e-05,0.01,0.528,1043,1061
3,2204,10,100,1e-05,0.01,0.518,1096,1108
3,2304,10,100,1e-05,0.01,0.508,1152,1152
3,2404,10,100,1e-05,0.01,0.524,1208,1196
3,2504,10,100,1e-05,0.01,0.542,1253,1251
3,2604,10,100,1e-05,0.01,0.608,1301,1303
3,2704,10,100,1e-05,0.01,0.604,1354,1350
3,2804,10,100,1e-05,0.01,0.588,1405,1399
3,2904,10,100,1e-05,0.01,0.656,1465,1439
3,3004,10,100,1e-05,0.01,0.618,1515,1489
3,3104,10,100,1e-05,0.01,0.604,1565,1539
3,3204,10,100,1e-05,0.01,0.618,1613,1591
3,3304,10,100,1e-05,0.01,0.612,1657,1647
3,3404,10,100,1e-05,0.01,0.596,1706,1698
3,3504,10,100,1e-05,0.01,0.622,1757,1747
3,3604,10,100,1e-05,0.01,0.602,1809,1795
3,3704,10,100,1e-05,0.01,0.638,1858,1846
3,3804,10,100,1e-05,0.01,0.648,1905,1899
3,3904,10,100,1e-05,0.01,0.638,1944,1960
3,4004,10,100,1e-05,0.01,0.652,1992,2012
3,4104,10,100,1e-05,0.01,0.632,2053,2051
3,4204,10,100,1e-05,0.01,0.66,2099,2105
3,4304,10,100,1e-05,0.01,0.616,2142,2162
3,4404,10,100,1e-05,0.01,0.61,2185,2219
3,4504,10,100,1e-05,0.01,0.658,2232,2272
3,4604,10,100,1e-05,0.01,0.654,2282,2322
3,4704,10,100,1e-05,0.01,0.65,2320,2384
3,4804,10,100,1e-05,0.01,0.664,2370,2434
3,4904,10,100,1e-05,0.01,0.684,2425,2479
3,5004,10,100,1e-05,0.01,0.662,2475,2529
3,5104,10,100,1e-05,0.01,0.672,2521,2583
3,5204,10,100,1e-05,0.01,0.666,2572,2632
3,5304,10,100,1e-05,0.01,0.668,2621,2683
3,5404,10,100,1e-05,0.01,0.596,2682,2722
3,5504,10,100,1e-05,0.01,0.644,2735,2769
3,5604,10,100,1e-05,0.01,0.632,2786,2818
3,5704,10,100,1e-05,0.01,0.668,2839,2865
3,5804,10,100,1e-05,0.01,0.702,2887,2917
3,5904,10,100,1e-05,0.01,0.702,2940,2964
3,6004,10,100,1e-05,0.01,0.7,2995,3009
3,6104,10,100,1e-05,0.01,0.712,3050,3054
3,6204,10,100,1e-05,0.01,0.658,3095,3109
3,6304,10,100,1e-05,0.01,0.714,3149,3155
3,6404,10,100,1e-05,0.01,0.722,3207,3197
3,6504,10,100,1e-05,0.01,0.736,3265,3239
3,6604,10,100,1e-05,0.01,0.726,3318,3286
3,6704,10,100,1e-05,0.01,0.688,3370,3334
3,6804,10,100,1e-05,0.01,0.728,3417,3387
3,6904,10,100,1e-05,0.01,0.732,3470,3434
3,7004,10,100,1e-05,0.01,0.706,3516,3488
3,7104,10,100,1e-05,0.01,0.718,3563,3541
3,7204,10,100,1e-05,0.01,0.71,3608,3596
3,7304,10,100,1e-05,0.01,0.752,3657,3647
3,7404,10,100,1e-05,0.01,0.754,3711,3693
3,7504,10,100,1e-05,0.01,0.754,3765,3739
3,7604,10,100,1e-05,0.01,0.782,3818,3786
3,7704,10,100,1e-05,0.01,0.758,3872,3832
3,7804,10,100,1e-05,0.01,0.766,3927,3877
3,7904,10,100,1e-05,0.01,0.742,3979,3925
3,8004,10,100,1e-05,0.01,0.73,4034,3970
3,8104,10,100,1e-05,0.01,0.744,4079,4025
3,8204,10,100,1e-05,0.01,0.762,4132,4072
3,8304,10,100,1e-05,0.01,0.768,4178,4126
3,8404,10,100,1e-05,0.01,0.782,4227,4177
3,8504,10,100,1e-05,0.01,0.782,4275,4229
3,8604,10,100,1e-05,0.01,0.802,4330,4274
3,8704,10,100,1e-05,0.01,0.784,4374,4330
3,8804,10,100,1e-05,0.01,0.772,4424,4380
3,8904,10,100,1e-05,0.01,0.804,4481,4423
3,9004,10,100,1e-05,0.01,0.78,4533,4471
3,9104,10,100,1e-05,0.01,0.818,4591,4513
3,9204,10,100,1e-05,0.01,0.802,4643,4561
3,9304,10,100,1e-05,0.01,0.79,4694,4610
3,9404,10,100,1e-05,0.01,0.792,4745,4659
3,9504,10,100,1e-05,0.01,0.816,4804,4700
3,9604,10,100,1e-05,0.01,0.798,4847,4757
3,9704,10,100,1e-05,0.01,0.824,4889,4815
3,9804,10,100,1e-05,0.01,0.782,4937,4867
3,9904,10,100,1e-05,0.01,0.754,4986,4918
3,10004,10,100,1e-05,0.01,0.764,5040,4964
3,10104,10,100,1e-05,0.01,0.788,5084,5020
3,10204,10,100,1e-05,0.01,0.816,5131,5073
3,10304,10,100,1e-05,0.01,0.804,5178,5126
3,10404,10,100,1e-05,0.01,0.812,5220,5184
3,10504,10,100,1e-05,0.01,0.792,5271,5233
3,10604,10,100,1e-05,0.01,0.812,5320,5284
3,10704,10,100,1e-05,0.01,0.836,5363,5341
3,10804,10,100,1e-05,0.01,0.806,5418,5386
3,10904,10,100,1e-05,0.01,0.808,5464,5440
3,11004,10,100,1e-05,0.01,0.83,5510,5494
3,11104,10,100,1e-05,0.01,0.822,5565,5539
3,11204,10,100,1e-05,0.01,0.798,5612,5592
3,11304,10,100,1e-05,0.01,0.84,5666,5638
3,11404,10,100,1e-05,0.01,0.826,5721,5683
3,11504,10,100,1e-05,0.01,0.844,5770,5734
3,11604,10,100,1e-05,0.01,0.834,5824,5780
3,11704,10,100,1e-05,0.01,0.85,5869,5835
3,11804,10,100,1e-05,0.01,0.824,5918,5886
3,11904,10,100,1e-05,0.01,0.846,5969,5935
3,12004,10,100,1e-05,0.01,0.804,6023,5981
3,12104,10,100,1e-05,0.01,0.858,6075,6029
3,12204,10,100,1e-05,0.01,0.844,6124,6080
3,12304,10,100,1e-05,0.01,0.88,6179,6125
3,12404,10,100,1e-05,0.01,0.838,6234,6170
3,12504,10,100,1e-05,0.01,0.854,6286,6218
3,12604,10,100,1e-05,0.01,0.84,6340,6264
3,12704,10,100,1e-05,0.01,0.842,6391,6313
3,12804,10,100,1e-05,0.01,0.858,6428,6376
3,12904,10,100,1e-05,0.01,0.846,6483,6421
3,13004,10,100,1e-05,0.01,0.854,6525,6479
3,13104,10,100,1e-05,0.01,0.866,6579,6525
3,13204,10,100,1e-05,0.01,0.87,6628,6576
3,13304,10,100,1e-05,0.01,0.848,6678,6626
3,13404,10,100,1e-05,0.01,0.878,6720,6684
3,13504,10,100,1e-05,0.01,0.87,6772,6732
3,13604,10,100,1e-05,0.01,0.844,6829,6775
3,13704,10,100,1e-05,0.01,0.848,6875,6829
3,13804,10,100,1e-05,0.01,0.862,6921,6883
3,13904,10,100,1e-05,0.01,0.866,6973,6931
3,14004,10,100,1e-05,0.01,0.874,7025,6979
3,14104,10,100,1e-05,0.01,0.848,7070,7034
3,14204,10,100,1e-05,0.01,0.87,7117,7087
3,14304,10,100,1e-05,0.01,0.85,7167,7137
3,14404,10,100,1e-05,0.01,0.876,7223,7181
3,14504,10,100,1e-05,0.01,0.878,7273,7231
3,14604,10,100,1e-05,0.01,0.87,7333,7271
3,14704,10,100,1e-05,0.01,0.842,7385,7319
3,14804,10,100,1e-05,0.01,0.856,7428,7376
3,14904,10,100,1e-05,0.01,0.86,7479,7425
3,15004,10,100,1e-05,0.01,0.842,7528,7476
4,104,10,100,1e-05,0.01,0.472,45,59
4,204,10,100,1e-05,0.01,0.522,91,113
4,304,10,100,1e-05,0.01,0.496,147,157
4,404,10,100,1e-05,0.01,0.492,200,204
4,504,10,100,1e-05,0.01,0.514,257,247
4,604,10,100,1e-05,0.01,0.492,294,310
4,704,10,100,1e-05,0.01,0.486,348,356
4,804,10,100,1e-05,0.01,0.46,399,405
4,904,10,100,1e-05,0.01,0.488,451,453
4,1004,10,100,1e-05,0.01,0.512,489,515
4,1104,10,100,1e-05,0.01,0.48,542,562
4,1204,10,100,1e-05,0.01,0.496,593,611
4,1304,10,100,1e-05,0.01,0.462,647,657
4,1404,10,100,1e-05,0.01,0.47,701,703
4,1504,10,100,1e-05,0.01,0.506,757,747
4,1604,10,100,1e-05,0.01,0.484,799,805
4,1704,10,100,1e-05,0.01,0.502,854,850
4,1804,10,100,1e-05,0.01,0.498,911,893
4,1904,10,100,1e-05,0.01,0.5,956,948
4,2004,10,100,1e-05,0.01,0.538,1010,994
4,2104,10,100,1e-05,0.01,0.574,1051,1053
4,2204,10,100,1e-05,0.01,0.55,1100,1104
4,2304,10,100,1e-05,0.01,0.548,1156,1148
4,2404,10,100,1e-05,0.01,0.594,1210,1194
4,2504,10,100,1e-05,0.01,0.632,1262,1242
4,2604,10,100,1e-05,0.01,0.652,1311,1293
4,2704,10,100,1e-05,0.01,0.656,1361,1343
4,2804,10,100,1e-05,0.01,0.68,1406,1398
4,2904,10,100,1e-05,0.01,0.718,1457,1447
4,3004,10,100,1e-05,0.01,0.764,1522,1482
4,3104,10,100,1e-05,0.01,0.764,1581,1523
4,3204,10,100,1e-05,0.01,0.83,1631,1573
4,3304,10,100,1e-05,0.01,0.848,1678,1626
4,3404,10,100,1e-05,0.01,0.846,1723,1681
4,3504,10,100,1e-05,0.01,0.834,1771,1733
4,3604,10,100,1e-05,0.01,0.868,1828,1776
4,3704,10,100,1e-05,0.01,0.88,1872,1832
4,3804,10,100,1e-05,0.01,0.9,1927,1877
4,3904,10,100,1e-05,0.01,0.914,1981,1923
4,4004,10,100,1e-05,0.01,0.926,2026,1978
4,4104,10,100,1e-05,0.01,0.928,2079,2025
4,4204,10,100,1e-05,0.01,0.908,2120,2084
4,4304,10,100,1e-05,0.01,0.928,2174,2130
4,4404,10,100,1e-05,0.01,0.944,2223,2181
4,4504,10,100,1e-05,0.01,0.936,2271,2233
4,4604,10,100,1e-05,0.01,0.952,2314,2290
4,4704,10,100,1e-05,0.01,0.94,2360,2344
4,4804,10,100,1e-05,0.01,0.948,2413,2391
4,4904,10,100,1e-05,0.01,0.948,2460,2444
4,5004,10,100,1e-05,0.01,0.938,2506,2498
4,5104,10,100,1e-05,0.01,0.95,2556,2548
4,5204,10,100,1e-05,0.01,0.94,2607,2597
4,5304,10,100,1e-05,0.01,0.926,2661,2643
