trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos,batch_neg
2,504,10,100,1e-05,0.01,0.516,252,252
2,604,10,100,1e-05,0.01,0.518,304,300
2,704,10,100,1e-05,0.01,0.526,351,353
2,804,10,100,1e-05,0.01,0.544,406,398
2,904,10,100,1e-05,0.01,0.534,456,448
2,1004,10,100,1e-05,0.01,0.532,508,496
2,1104,10,100,1e-05,0.01,0.56,557,547
2,1204,10,100,1e-05,0.01,0.552,607,597
2,1304,10,100,1e-05,0.01,0.546,657,647
2,1404,10,100,1e-05,0.01,0.532,702,702
2,1504,10,100,1e-05,0.01,0.536,750,754
2,1604,10,100,1e-05,0.01,0.502,806,798
2,1704,10,100,1e-05,0.01,0.56,845,859
2,1804,10,100,1e-05,0.01,0.512,889,915
2,1904,10,100,1e-05,0.01,0.512,935,969
2,2004,10,100,1e-05,0.01,0.522,980,1024
2,2104,10,100,1e-05,0.01,0.54,1026,1078
2,2204,10,100,1e-05,0.01,0.522,1082,1122
2,2304,10,100,1e-05,0.01,0.506,1129,1175
2,2404,10,100,1e-05,0.01,0.546,1181,1223
2,2504,10,100,1e-05,0.01,0.558,1229,1275
2,2604,10,100,1e-05,0.01,0.578,1282,1322
2,2704,10,100,1e-05,0.01,0.572,1332,1372
2,2804,10,100,1e-05,0.01,0.61,1387,1417
2,2904,10,100,1e-05,0.01,0.588,1438,1466
2,3004,10,100,1e-05,0.01,0.612,1482,1522
2,3104,10,100,1e-05,0.01,0.652,1534,1570
2,3204,10,100,1e-05,0.01,0.648,1584,1620
2,3304,10,100,1e-05,0.01,0.65,1635,1669
2,3404,10,100,1e-05,0.01,0.698,1680,1724
2,3504,10,100,1e-05,0.01,0.686,1728,1776
2,3604,10,100,1e-05,0.01,0.67,1778,1826
2,3704,10,100,1e-05,0.01,0.692,1831,1873
2,3804,10,100,1e-05,0.01,0.74,1872,1932
2,3904,10,100,1e-05,0.01,0.746,1923,1981
2,4004,10,100,1e-05,0.01,0.744,1968,2036
2,4104,10,100,1e-05,0.01,0.726,2021,2083
2,4204,10,100,1e-05,0.01,0.742,2063,2141
2,4304,10,100,1e-05,0.01,0.738,2103,2201
2,4404,10,100,1e-05,0.01,0.752,2146,2258
2,4504,10,100,1e-05,0.01,0.788,2196,2308
2,4604,10,100,1e-05,0.01,0.776,2250,2354
2,4704,10,100,1e-05,0.01,0.804,2297,2407
2,4804,10,100,1e-05,0.01,0.808,2349,2455
2,4904,10,100,1e-05,0.01,0.83,2390,2514
2,5004,10,100,1e-05,0.01,0.808,2450,2554
2,5104,10,100,1e-05,0.01,0.8,2510,2594
2,5204,10,100,1e-05,0.01,0.8,2566,2638
2,5304,10,100,1e-05,0.01,0.82,2619,2685
2,5404,10,100,1e-05,0.01,0.824,2669,2735
2,5504,10,100,1e-05,0.01,0.844,2719,2785
2,5604,10,100,1e-05,0.01,0.848,2765,2839
2,5704,10,100,1e-05,0.01,0.852,2815,2889
2,5804,10,100,1e-05,0.01,0.864,2862,2942
2,5904,10,100,1e-05,0.01,0.844,2915,2989
2,6004,10,100,1e-05,0.01,0.85,2968,3036
2,6104,10,100,1e-05,0.01,0.852,3013,3091
2,6204,10,100,1e-05,0.01,0.86,3062,3142
2,6304,10,100,1e-05,0.01,0.858,3105,3199
2,6404,10,100,1e-05,0.01,0.86,3162,3242
2,6504,10,100,1e-05,0.01,0.846,3211,3293
2,6604,10,100,1e-05,0.01,0.866,3255,3349
2,6704,10,100,1e-05,0.01,0.878,3302,3402
2,6804,10,100,1e-05,0.01,0.856,3352,3452
2,6904,10,100,1e-05,0.01,0.852,3403,3501
2,7004,10,100,1e-05,0.01,0.872,3456,3548
2,7104,10,100,1e-05,0.01,0.868,3501,3603
2,7204,10,100,1e-05,0.01,0.872,3551,3653
2,7304,10,100,1e-05,0.01,0.866,3607,3697
2,7404,10,100,1e-05,0.01,0.86,3660,3744
2,7504,10,100,1e-05,0.01,0.862,3709,3795
2,7604,10,100,1e-05,0.01,0.882,3751,3853
2,7704,10,100,1e-05,0.01,0.87,3799,3905
2,7804,10,100,1e-05,0.01,0.882,3844,3960
2,7904,10,100,1e-05,0.01,0.886,3897,4007
2,8004,10,100,1e-05,0.01,0.904,3951,4053
2,8104,10,100,1e-05,0.01,0.912,4000,4104
2,8204,10,100,1e-05,0.01,0.912,4053,4151
2,8304,10,100,1e-05,0.01,0.91,4100,4204
2,8404,10,100,1e-05,0.01,0.9,4152,4252
2,8504,10,100,1e-05,0.01,0.916,4207,4297
2,8604,10,100,1e-05,0.01,0.908,4262,4342
2,8704,10,100,1e-05,0.01,0.91,4305,4399
2,8804,10,100,1e-05,0.01,0.912,4362,4442
2,8904,10,100,1e-05,0.01,0.896,4412,4492
2,9004,10,100,1e-05,0.01,0.896,4450,4554
2,9104,10,100,1e-05,0.01,0.904,4498,4606
2,9204,10,100,1e-05,0.01,0.898,4551,4653
2,9304,10,100,1e-05,0.01,0.924,4598,4706
2,9404,10,100,1e-05,0.01,0.912,4649,4755
2,9504,10,100,1e-05,0.01,0.914,4707,4797
2,9604,10,100,1e-05,0.01,0.922,4766,4838
2,9704,10,100,1e-05,0.01,0.918,4810,4894
2,9804,10,100,1e-05,0.01,0.928,4859,4945
2,9904,10,100,1e-05,0.01,0.93,4908,4996
2,10004,10,100,1e-05,0.01,0.942,4959,5045
2,10104,10,100,1e-05,0.01,0.942,5005,5099
2,10204,10,100,1e-05,0.01,0.94,5057,5147
2,10304,10,100,1e-05,0.01,0.916,5107,5197
2,10404,10,100,1e-05,0.01,0.93,5155,5249
2,10504,10,100,1e-05,0.01,0.926,5203,5301
2,10604,10,100,1e-05,0.01,0.922,5249,5355
2,10704,10,100,1e-05,0.01,0.946,5300,5404
2,10804,10,100,1e-05,0.01,0.94,5353,5451
2,10904,10,100,1e-05,0.01,0.942,5401,5503
2,11004,10,100,1e-05,0.01,0.956,5450,5554
2,11104,10,100,1e-05,0.01,0.946,5494,5610
2,11204,10,100,1e-05,0.01,0.954,5543,5661
2,11304,10,100,1e-05,0.01,0.94,5601,5703
2,11404,10,100,1e-05,0.01,0.938,5653,5751
2,11504,10,100,1e-05,0.01,0.93,5716,5788
2,11604,10,100,1e-05,0.01,0.938,5770,5834
2,11704,10,100,1e-05,0.01,0.936,5820,5884
2,11804,10,100,1e-05,0.01,0.954,5865,5939
2,11904,10,100,1e-05,0.01,0.956,5918,5986
2,12004,10,100,1e-05,0.01,0.956,5978,6026
2,12104,10,100,1e-05,0.01,0.958,6024,6080
2,12204,10,100,1e-05,0.01,0.952,6082,6122
2,12304,10,100,1e-05,0.01,0.964,6133,6171
2,12404,10,100,1e-05,0.01,0.964,6186,6218
2,12504,10,100,1e-05,0.01,0.964,6234,6270
2,12604,10,100,1e-05,0.01,0.946,6280,6324
2,12704,10,100,1e-05,0.01,0.948,6337,6367
2,12804,10,100,1e-05,0.01,0.948,6395,6409
2,12904,10,100,1e-05,0.01,0.952,6437,6467
2,13004,10,100,1e-05,0.01,0.938,6486,6518
2,13104,10,100,1e-05,0.01,0.932,6532,6572
2,13204,10,100,1e-05,0.01,0.944,6586,6618
2,13304,10,100,1e-05,0.01,0.97,6639,6665
2,13404,10,100,1e-05,0.01,0.972,6681,6723
2,13504,10,100,1e-05,0.01,0.966,6729,6775
2,13604,10,100,1e-05,0.01,0.974,6785,6819
2,13704,10,100,1e-05,0.01,0.974,6839,6865
2,13804,10,100,1e-05,0.01,0.974,6888,6916
2,13904,10,100,1e-05,0.01,0.974,6944,6960
2,14004,10,100,1e-05,0.01,0.97,7000,7004
2,14104,10,100,1e-05,0.01,0.972,7040,7064
2,14204,10,100,1e-05,0.01,0.962,7091,7113
2,14304,10,100,1e-05,0.01,0.968,7146,7158
2,14404,10,100,1e-05,0.01,0.968,7194,7210
2,14504,10,100,1e-05,0.01,0.976,7252,7252
2,14604,10,100,1e-05,0.01,0.984,7301,7303
2,14704,10,100,1e-05,0.01,0.982,7356,7348
2,14804,10,100,1e-05,0.01,0.974,7406,7398
2,14904,10,100,1e-05,0.01,0.972,7451,7453
2,15004,10,100,1e-05,0.01,0.978,7498,7506
3,104,10,100,1e-05,0.01,0.492,55,49
3,204,10,100,1e-05,0.01,0.522,93,111
3,304,10,100,1e-05,0.01,0.522,148,156
3,404,10,100,1e-05,0.01,0.504,205,199
3,504,10,100,1e-05,0.01,0.5,247,257
3,604,10,100,1e-05,0.01,0.498,298,306
3,704,10,100,1e-05,0.01,0.46,363,341
3,804,10,100,1e-05,0.01,0.488,406,398
3,904,10,100,1e-05,0.01,0.52,459,445
3,1004,10,100,1e-05,0.01,0.482,506,498
3,1104,10,100,1e-05,0.01,0.456,561,543
3,1204,10,100,1e-05,0.01,0.472,605,599
3,1304,10,100,1e-05,0.01,0.464,655,649
3,1404,10,100,1e-05,0.01,0.472,711,693
3,1504,10,100,1e-05,0.01,0.494,752,752
3,1604,10,100,1e-05,0.01,0.51,805,799
3,1704,10,100,1e-05,0.01,0.512,862,842
3,1804,10,100,1e-05,0.01,0.498,918,886
3,1904,10,100,1e-05,0.01,0.486,967,937
3,2004,10,100,1e-05,0.01,0.504,1027,977
3,2104,10,100,1e-05,0.01,0.504,1080,1024
3,2204,10,100,1e-05,0.01,0.494,1138,1066
3,2304,10,100,1e-05,0.01,0.5,1187,1117
3,2404,10,100,1e-05,0.01,0.498,1236,1168
3,2504,10,100,1e-05,0.01,0.51,1284,1220
3,2604,10,100,1e-05,0.01,0.518,1335,1269
3,2704,10,100,1e-05,0.01,0.534,1393,1311
3,2804,10,100,1e-05,0.01,0.518,1444,1360
3,2904,10,100,1e-05,0.01,0.548,1495,1409
3,3004,10,100,1e-05,0.01,0.544,1544,1460
3,3104,10,100,1e-05,0.01,0.554,1592,1512
3,3204,10,100,1e-05,0.01,0.568,1641,1563
3,3304,10,100,1e-05,0.01,0.586,1684,1620
3,3404,10,100,1e-05,0.01,0.592,1731,1673
3,3504,10,100,1e-05,0.01,0.586,1787,1717
3,3604,10,100,1e-05,0.01,0.598,1832,1772
3,3704,10,100,1e-05,0.01,0.642,1877,1827
3,3804,10,100,1e-05,0.01,0.64,1926,1878
3,3904,10,100,1e-05,0.01,0.614,1966,1938
3,4004,10,100,1e-05,0.01,0.636,2014,1990
3,4104,10,100,1e-05,0.01,0.658,2063,2041
3,4204,10,100,1e-05,0.01,0.66,2103,2101
3,4304,10,100,1e-05,0.01,0.618,2144,2160
3,4404,10,100,1e-05,0.01,0.614,2195,2209
3,4504,10,100,1e-05,0.01,0.642,2251,2253
3,4604,10,100,1e-05,0.01,0.666,2304,2300
3,4704,10,100,1e-05,0.01,0.682,2353,2351
3,4804,10,100,1e-05,0.01,0.664,2409,2395
3,4904,10,100,1e-05,0.01,0.664,2460,2444
3,5004,10,100,1e-05,0.01,0.696,2515,2489
3,5104,10,100,1e-05,0.01,0.7,2563,2541
3,5204,10,100,1e-05,0.01,0.69,2614,2590
3,5304,10,100,1e-05,0.01,0.7,2665,2639
3,5404,10,100,1e-05,0.01,0.724,2715,2689
3,5504,10,100,1e-05,0.01,0.736,2762,2742
3,5604,10,100,1e-05,0.01,0.746,2816,2788
3,5704,10,100,1e-05,0.01,0.708,2865,2839
3,5804,10,100,1e-05,0.01,0.74,2912,2892
3,5904,10,100,1e-05,0.01,0.768,2963,2941
3,6004,10,100,1e-05,0.01,0.764,3011,2993
3,6104,10,100,1e-05,0.01,0.756,3059,3045
3,6204,10,100,1e-05,0.01,0.73,3109,3095
3,6304,10,100,1e-05,0.01,0.75,3162,3142
3,6404,10,100,1e-05,0.01,0.758,3213,3191
3,6504,10,100,1e-05,0.01,0.778,3258,3246
3,6604,10,100,1e-05,0.01,0.78,3306,3298
3,6704,10,100,1e-05,0.01,0.776,3349,3355
3,6804,10,100,1e-05,0.01,0.79,3398,3406
3,6904,10,100,1e-05,0.01,0.8,3447,3457
3,7004,10,100,1e-05,0.01,0.762,3494,3510
3,7104,10,100,1e-05,0.01,0.688,3551,3553
3,7204,10,100,1e-05,0.01,0.744,3603,3601
3,7304,10,100,1e-05,0.01,0.744,3658,3646
3,7404,10,100,1e-05,0.01,0.754,3714,3690
3,7504,10,100,1e-05,0.01,0.788,3758,3746
3,7604,10,100,1e-05,0.01,0.778,3807,3797
3,7704,10,100,1e-05,0.01,0.744,3862,3842
3,7804,10,100,1e-05,0.01,0.754,3915,3889
3,7904,10,100,1e-05,0.01,0.81,3965,3939
3,8004,10,100,1e-05,0.01,0.778,4017,3987
3,8104,10,100,1e-05,0.01,0.762,4062,4042
3,8204,10,100,1e-05,0.01,0.834,4119,4085
3,8304,10,100,1e-05,0.01,0.812,4167,4137
3,8404,10,100,1e-05,0.01,0.832,4212,4192
3,8504,10,100,1e-05,0.01,0.818,4257,4247
3,8604,10,100,1e-05,0.01,0.858,4304,4300
3,8704,10,100,1e-05,0.01,0.84,4352,4352
3,8804,10,100,1e-05,0.01,0.84,4406,4398
3,8904,10,100,1e-05,0.01,0.836,4457,4447
3,9004,10,100,1e-05,0.01,0.85,4509,4495
3,9104,10,100,1e-05,0.01,0.846,4548,4556
3,9204,10,100,1e-05,0.01,0.878,4600,4604
3,9304,10,100,1e-05,0.01,0.872,4646,4658
3,9404,10,100,1e-05,0.01,0.868,4693,4711
3,9504,10,100,1e-05,0.01,0.858,4748,4756
3,9604,10,100,1e-05,0.01,0.856,4794,4810
3,9704,10,100,1e-05,0.01,0.896,4844,4860
3,9804,10,100,1e-05,0.01,0.872,4896,4908
3,9904,10,100,1e-05,0.01,0.882,4944,4960
3,10004,10,100,1e-05,0.01,0.902,4993,5011
3,10104,10,100,1e-05,0.01,0.892,5036,5068
3,10204,10,100,1e-05,0.01,0.894,5084,5120
3,10304,10,100,1e-05,0.01,0.908,5137,5167
3,10404,10,100,1e-05,0.01,0.902,5191,5213
3,10504,10,100,1e-05,0.01,0.92,5239,5265
3,10604,10,100,1e-05,0.01,0.92,5288,5316
3,10704,10,100,1e-05,0.01,0.92,5339,5365
3,10804,10,100,1e-05,0.01,0.922,5387,5417
3,10904,10,100,1e-05,0.01,0.93,5431,5473
3,11004,10,100,1e-05,0.01,0.91,5492,5512
3,11104,10,100,1e-05,0.01,0.92,5545,5559
3,11204,10,100,1e-05,0.01,0.924,5594,5610
3,11304,10,100,1e-05,0.01,0.922,5643,5661
3,11404,10,100,1e-05,0.01,0.926,5690,5714
3,11504,10,100,1e-05,0.01,0.926,5739,5765
3,11604,10,100,1e-05,0.01,0.926,5794,5810
3,11704,10,100,1e-05,0.01,0.938,5847,5857
3,11804,10,100,1e-05,0.01,0.932,5897,5907
3,11904,10,100,1e-05,0.01,0.932,5943,5961
3,12004,10,100,1e-05,0.01,0.946,5977,6027
3,12104,10,100,1e-05,0.01,0.946,6031,6073
3,12204,10,100,1e-05,0.01,0.934,6082,6122
3,12304,10,100,1e-05,0.01,0.948,6133,6171
3,12404,10,100,1e-05,0.01,0.938,6192,6212
3,12504,10,100,1e-05,0.01,0.942,6245,6259
3,12604,10,100,1e-05,0.01,0.942,6303,6301
3,12704,10,100,1e-05,0.01,0.952,6352,6352
3,12804,10,100,1e-05,0.01,0.962,6399,6405
3,12904,10,100,1e-05,0.01,0.954,6453,6451
3,13004,10,100,1e-05,0.01,0.96,6508,6496
3,13104,10,100,1e-05,0.01,0.964,6555,6549
3,13204,10,100,1e-05,0.01,0.964,6601,6603
3,13304,10,100,1e-05,0.01,0.94,6648,6656
3,13404,10,100,1e-05,0.01,0.962,6692,6712
3,13504,10,100,1e-05,0.01,0.97,6740,6764
3,13604,10,100,1e-05,0.01,0.97,6793,6811
3,13704,10,100,1e-05,0.01,0.972,6839,6865
3,13804,10,100,1e-05,0.01,0.978,6888,6916
3,13904,10,100,1e-05,0.01,0.978,6937,6967
3,14004,10,100,1e-05,0.01,0.976,6990,7014
3,14104,10,100,1e-05,0.01,0.928,7032,7072
3,14204,10,100,1e-05,0.01,0.97,7089,7115
3,14304,10,100,1e-05,0.01,0.972,7136,7168
3,14404,10,100,1e-05,0.01,0.986,7180,7224
3,14504,10,100,1e-05,0.01,0.986,7234,7270
3,14604,10,100,1e-05,0.01,0.972,7282,7322
3,14704,10,100,1e-05,0.01,0.982,7329,7375
3,14804,10,100,1e-05,0.01,0.976,7390,7414
3,14904,10,100,1e-05,0.01,0.984,7448,7456
3,15004,10,100,1e-05,0.01,0.982,7498,7506
4,104,10,100,1e-05,0.01,0.49,55,49
4,204,10,100,1e-05,0.01,0.502,99,105
4,304,10,100,1e-05,0.01,0.532,144,160
4,404,10,100,1e-05,0.01,0.514,198,206
4,504,10,100,1e-05,0.01,0.546,251,253
4,604,10,100,1e-05,0.01,0.526,292,312
4,704,10,100,1e-05,0.01,0.522,337,367
4,804,10,100,1e-05,0.01,0.504,393,411
4,904,10,100,1e-05,0.01,0.534,436,468
4,1004,10,100,1e-05,0.01,0.544,486,518
4,1104,10,100,1e-05,0.01,0.49,536,568
4,1204,10,100,1e-05,0.01,0.522,586,618
4,1304,10,100,1e-05,0.01,0.508,643,661
4,1404,10,100,1e-05,0.01,0.522,705,699
4,1504,10,100,1e-05,0.01,0.506,757,747
4,1604,10,100,1e-05,0.01,0.552,809,795
4,1704,10,100,1e-05,0.01,0.524,856,848
4,1804,10,100,1e-05,0.01,0.53,910,894
4,1904,10,100,1e-05,0.01,0.514,969,935
4,2004,10,100,1e-05,0.01,0.536,1035,969
4,2104,10,100,1e-05,0.01,0.564,1087,1017
4,2204,10,100,1e-05,0.01,0.538,1143,1061
4,2304,10,100,1e-05,0.01,0.574,1189,1115
4,2404,10,100,1e-05,0.01,0.574,1244,1160
4,2504,10,100,1e-05,0.01,0.584,1284,1220
4,2604,10,100,1e-05,0.01,0.612,1343,1261
4,2704,10,100,1e-05,0.01,0.632,1403,1301
4,2804,10,100,1e-05,0.01,0.596,1456,1348
4,2904,10,100,1e-05,0.01,0.682,1504,1400
4,3004,10,100,1e-05,0.01,0.646,1549,1455
4,3104,10,100,1e-05,0.01,0.702,1601,1503
4,3204,10,100,1e-05,0.01,0.716,1657,1547
4,3304,10,100,1e-05,0.01,0.71,1709,1595
4,3404,10,100,1e-05,0.01,0.702,1753,1651
4,3504,10,100,1e-05,0.01,0.72,1812,1692
4,3604,10,100,1e-05,0.01,0.752,1866,1738
4,3704,10,100,1e-05,0.01,0.742,1922,1782
4,3804,10,100,1e-05,0.01,0.742,1982,1822
4,3904,10,100,1e-05,0.01,0.776,2036,1868
4,4004,10,100,1e-05,0.01,0.77,2081,1923
4,4104,10,100,1e-05,0.01,0.742,2134,1970
4,4204,10,100,1e-05,0.01,0.76,2189,2015
4,4304,10,100,1e-05,0.01,0.784,2228,2076
4,4404,10,100,1e-05,0.01,0.806,2277,2127
4,4504,10,100,1e-05,0.01,0.798,2325,2179
4,4604,10,100,1e-05,0.01,0.796,2372,2232
4,4704,10,100,1e-05,0.01,0.776,2422,2282
4,4804,10,100,1e-05,0.01,0.758,2471,2333
4,4904,10,100,1e-05,0.01,0.774,2521,2383
4,5004,10,100,1e-05,0.01,0.834,2573,2431
4,5104,10,100,1e-05,0.01,0.824,2619,2485
4,5204,10,100,1e-05,0.01,0.814,2667,2537
4,5304,10,100,1e-05,0.01,0.814,2722,2582
