trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos,batch_neg
4,1504,2,0,1e-05,0.0001,0.492,746,758
4,1604,2,0,1e-05,0.0001,0.49,804,800
4,1704,2,0,1e-05,0.0001,0.49,857,847
4,1804,2,0,1e-05,0.0001,0.49,900,904
4,1904,2,0,1e-05,0.0001,0.49,952,952
5,0,2,0,1e-05,0.0001,0.5,0,0
5,104,2,0,1e-05,0.0001,0.5,52,52
5,204,2,0,1e-05,0.0001,0.5,104,100
5,304,2,0,1e-05,0.0001,0.5,150,154
5,404,2,0,1e-05,0.0001,0.5,202,202
5,504,2,0,1e-05,0.0001,0.5,258,246
5,604,2,0,1e-05,0.0001,0.5,300,304
5,704,2,0,1e-05,0.0001,0.5,348,356
5,804,2,0,1e-05,0.0001,0.5,396,408
5,904,2,0,1e-05,0.0001,0.5,446,458
5,1004,2,0,1e-05,0.0001,0.498,494,510
5,1104,2,0,1e-05,0.0001,0.498,543,561
5,1204,2,0,1e-05,0.0001,0.498,593,611
5,1304,2,0,1e-05,0.0001,0.498,648,656
5,1404,2,0,1e-05,0.0001,0.5,692,712
5,1504,2,0,1e-05,0.0001,0.5,751,753
5,1604,2,0,1e-05,0.0001,0.5,797,807
5,1704,2,0,1e-05,0.0001,0.498,851,853
5,1804,2,0,1e-05,0.0001,0.492,909,895
5,1904,2,0,1e-05,0.0001,0.492,952,952
6,0,2,0,1e-05,0.0001,0.5,0,0
6,104,2,0,1e-05,0.0001,0.5,63,41
6,204,2,0,1e-05,0.0001,0.5,114,90
6,304,2,0,1e-05,0.0001,0.5,154,150
6,404,2,0,1e-05,0.0001,0.5,199,205
6,504,2,0,1e-05,0.0001,0.5,251,253
6,604,2,0,1e-05,0.0001,0.5,310,294
6,704,2,0,1e-05,0.0001,0.5,355,349
6,804,2,0,1e-05,0.0001,0.5,410,394
6,904,2,0,1e-05,0.0001,0.5,448,456
6,1004,2,0,1e-05,0.0001,0.5,496,508
6,1104,2,0,1e-05,0.0001,0.5,546,558
6,1204,2,0,1e-05,0.0001,0.5,591,613
6,1304,2,0,1e-05,0.0001,0.5,642,662
6,1404,2,0,1e-05,0.0001,0.5,694,710
6,1504,2,0,1e-05,0.0001,0.5,742,762
6,1604,2,0,1e-05,0.0001,0.5,789,815
6,1704,2,0,1e-05,0.0001,0.5,842,862
6,1804,2,0,1e-05,0.0001,0.5,900,904
6,1904,2,0,1e-05,0.0001,0.5,952,952
7,0,2,0,1e-05,0.0001,0.5,0,0
7,104,2,0,1e-05,0.0001,0.5,41,63
7,204,2,0,1e-05,0.0001,0.5,93,111
7,304,2,0,1e-05,0.0001,0.5,134,170
7,404,2,0,1e-05,0.0001,0.5,183,221
7,504,2,0,1e-05,0.0001,0.5,235,269
7,604,2,0,1e-05,0.0001,0.5,288,316
7,704,2,0,1e-05,0.0001,0.5,334,370
7,804,2,0,1e-05,0.0001,0.5,387,417
7,904,2,0,1e-05,0.0001,0.5,442,462
7,1004,2,0,1e-05,0.0001,0.5,495,509
7,1104,2,0,1e-05,0.0001,0.5,544,560
7,1204,2,0,1e-05,0.0001,0.5,599,605
7,1304,2,0,1e-05,0.0001,0.5,654,650
